統一編號,商業名稱,商業地址,登記狀態,經度,緯度,類別
34765314,你最紅小吃店,新北市中和區德光路55號,核准設立,121.469999,25.003885,餐館業
34765948,金典漢堡店,新北市汐止區忠孝東路297號,核准設立,121.664048,25.068936,餐館業
34766051,吉祥雞肉飯小吃店,新北市三重區龍門路187號,核准設立,121.49954,25.073213,餐館業
34766088,山中湖休閒廣場,新北市土城區石門路85之6號,核准設立,121.465682,24.959294,餐館業
34766284,新莊傳統土鵝肉專賣店,新北市新莊區中平路154號,核准設立,121.444909,25.047255,餐館業
34766329,千壽司日本料理店,新北市板橋區介壽街26號,核准設立,121.467843,25.020117,餐館業
34766355,豐廚飲食店,新北市三峽區大勇路18號,核准設立,121.366916,24.938118,餐館業
34766361,文化小吃店,新北市板橋區文化路1段283號,核准設立,121.464781,25.018652,餐館業
34766600,泰雅巴萊部落村營地廣場,新北市烏來區西羅岸路132號,核准設立,121.539825,24.859487,餐館業
34766904,金囋小吃店,新北市三芝區中正路1段46號,核准設立,121.503528,25.258261,餐館業
34767191,晶饌複合式厨房,新北市三重區頂崁街203巷1號,核准設立,121.477374,25.067317,餐館業
34767848,花月餐廳,新北市新店區中正路542之8號,核准設立,121.533766,24.9848,餐館業
34767925,金樺小吃店,新北市板橋區三民路2段121號,核准設立,121.479337,25.015662,餐館業
34768044,澐樓小吃店,新北市瑞芳區中山路314號,核准設立,121.796951,25.110073,餐館業
34768430,正古早味福隆便當店,新北市蘆洲區長安街343號,核准設立,121.457207,25.086907,餐館業
34768678,荒郊野外土雞城,新北市三峽區插角里插角67之5號,核准設立,121.406095,24.871112,餐館業
34768868,美琪小吃店,新北市三重區雙園街138號,核准設立,121.493893,25.06721,餐館業
34768889,紅喜館子,新北市淡水區商工路309號,核准設立,121.458402,25.186912,餐館業
34768895,宏果企業社,新北市淡水區民族路17巷2弄7號,核准設立,121.460882,25.137066,餐館業
34769141,文香小吃,新北市淡水區中山路68之26號,核准設立,121.443508,25.171003,餐館業
34769297,品香餐飲店,新北市三重區三信路188號,核准設立,121.487595,25.08609,餐館業
34769698,亞咪義大利麵,新北市三峽區大觀路109號,核准設立,121.374774,24.945118,餐館業
34769780,和味軒鹽酥雞店,新北市汐止區明峰街192號,核准設立,121.628049,25.069714,餐館業
34769867,阿良小館,新北市汐止區和平街46巷12號,核准設立,121.662606,25.071458,餐館業
34770055,皇家香港茶餐廳,新北市板橋區莒光路26號,核准設立,121.470044,25.024579,餐館業
34770077,歌嘟餐坊,新北市蘆洲區三民路214號,核准設立,121.468988,25.089212,餐館業
34770169,瓦福小吃店,新北市永和區安樂路202號,核准設立,121.515191,25.001802,餐館業
34770180,恆鑽小吃店,新北市中和區連城路331號,核准設立,121.488708,24.996069,餐館業
34770576,漁悅小吃店,新北市板橋區重慶路211號,核准設立,121.462997,25.001518,餐館業
34770800,亞吉斯小吃店,新北市三重區三信路186號,核准設立,121.487669,25.086152,餐館業
34771097,榕樹下快餐店,新北市新店區新烏路2段399號,核准設立,121.551257,24.909628,餐館業
34771293,雲端美食店,新北市土城區明德路1段64號,核准設立,121.465403,24.983375,餐館業
34771694,豪鄉鍋貼店,新北市中和區民享街45號,核准設立,121.474106,25.00289,餐館業
34771723,佳樂小吃店,新北市汐止區康寧街478號,核准設立,121.632247,25.068329,餐館業
34771934,樂幸福涮涮鍋店,新北市新莊區幸福路527號,核准設立,121.455464,25.049272,餐館業
34772048,坑口的天空餐坊,新北市瑞芳區長仁路38號,核准設立,121.865113,25.117551,餐館業
34772188,鼎富餐飲,新北市淡水區中正路11之10號,核准設立,121.443214,25.16924,餐館業
34772238,姑里碳烤居酒屋,新北市三重區龍門路51號,核准設立,121.496374,25.072318,餐館業
34772650,汎金小吃店,新北市新莊區八德街82號,核准設立,121.424476,25.021847,餐館業
34772912,伊川行,新北市蘆洲區長榮路165號,核准設立,121.461482,25.084163,餐館業
34772928,三緣居蔬食餐坊,新北市新店區中正路501之2號,核准設立,121.533574,24.983702,餐館業
34772981,民利小吃店,新北市中和區民利街10號,核准設立,121.480752,24.99924,餐館業
34773314,頌之林小吃店,新北市三芝區新庄里新庄子95之9、95之10號,核准設立,121.513632,25.274081,餐館業
34773378,真好吃餐廳,新北市板橋區莒光路69號,核准設立,121.471425,25.024224,餐館業
34773449,來來小吃店,新北市樹林區佳園路1段41巷20號,核准設立,121.394142,24.970945,餐館業
34773594,一度贊小吃店,新北市土城區裕民路8號,核准設立,121.44687,24.988986,餐館業
34773779,來吸我串烤啤酒屋,新北市板橋區大觀路3段210號,核准設立,121.430593,24.992425,餐館業
34773975,中裕便當店,新北市淡水區中山北路1段73號,核准設立,121.441994,25.175964,餐館業
34774448,新仁商行,新北市新莊區明中街43巷11號,核准設立,121.457553,25.038889,餐館業
34774480,金豐福隆便當店,新北市板橋區信義路39號,核准設立,121.457122,24.99621,餐館業
34774502,錢老爺小吃店,新北市三重區五華街80號,核准設立,121.49316,25.082035,餐館業
34774714,珍味自助餐,新北市金山區信義路6號,核准設立,121.637455,25.22116,餐館業
34774783,淡水有約休閒會館,新北市淡水區淡金路1段541號,核准設立,121.453322,25.179786,餐館業
34775241,酒佰酒品飲廣場,新北市三重區龍濱路74號,核准設立,121.502304,25.069475,餐館業
34775278,永芯小吃店,新北市八里區中華路2段568號,核准設立,121.398583,25.144814,餐館業
34775381,魔膳健康廚房,新北市板橋區光正街16巷18號,核准設立,121.463269,25.017557,餐館業
34775447,日不落企業社,新北市淡水區學府路186號,核准設立,121.446626,25.175881,餐館業
34775517,唱將歌友社,新北市三重區中正北路8號,核准設立,121.488946,25.063158,餐館業
34775636,艷陽天商行,新北市中和區華新街180號,核准設立,121.507156,24.982229,餐館業
34776065,晨光香戀早餐店,新北市中和區中和路324巷3弄9號,核准設立,121.510193,25.001165,餐館業
34776142,新店勇伯小吃,新北市新店區三民路183號,核准設立,121.535108,24.975344,餐館業
34776425,大順熱炒小吃店,新北市三重區洛陽街2號,核准設立,121.483226,25.063057,餐館業
34776500,江正義台灣牛肉,新北市三重區龍門路144號,核准設立,121.498376,25.073127,餐館業
34776537,三元自助餐店,新北市新莊區福壽街10號,核准設立,121.457966,25.047856,餐館業
34776614,呷飽店自助餐館,新北市三峽區文化路54號,核准設立,121.372651,24.936208,餐館業
34776699,好堡小吃店,新北市永和區仁愛路21號,核准設立,121.514596,25.013376,餐館業
34777846,衛武營牛肉麵食館,新北市中和區連勝街8號,核准設立,121.49894,24.998605,餐館業
34777917,板根小吃店,新北市三峽區大觀路1號,核准設立,121.37577,24.943462,餐館業
34777959,活力堡商行,新北市樹林區保安街1段191號,核准設立,121.421002,24.995792,餐館業
34778401,幸福小棧,新北市板橋區民族路54號,核准設立,121.462444,25.009522,餐館業
34778660,上品食品行,新北市三重區重新路3段204號,核准設立,121.490144,25.058701,餐館業
34778900,華都小吃店,新北市板橋區松柏街3號,核准設立,121.473915,25.029536,餐館業
34778916,民本早餐店,新北市新莊區民本街21號,核准設立,121.428221,25.019843,餐館業
34779014,泰味新莊廚房小吃店,新北市新莊區中華路2段22之1號,核准設立,121.453481,25.044787,餐館業
34779078,慧綾早餐店,新北市板橋區和平路66號,核准設立,121.461205,24.994495,餐館業
34779181,盟哥冷飲店,新北市板橋區裕民街112號,核准設立,121.459547,25.027749,餐館業
34779231,三好日本料理,新北市蘆洲區長榮路207號,核准設立,121.460852,25.08484,餐館業
34779339,三九飯盒店,新北市樹林區保安街2段10號,核准設立,121.415762,25.001492,餐館業
34779838,左岸壹陸伍咖啡,新北市八里區博物館路165號,核准設立,121.406722,25.157415,餐館業
34779963,夏之恋小吃店,新北市板橋區長江路3段131號,核准設立,121.475526,25.034717,餐館業
34780217,佳和小吃店,新北市淡水區中正東路2段43號,核准設立,121.459447,25.156129,餐館業
34780292,山之川溫泉餐坊,新北市烏來區新烏路5段122號,核准設立,121.547001,24.870846,餐館業
34780434,鴨味仔薑母鴨小吃店,新北市三重區重陽路2段17號,核准設立,121.487048,25.062397,餐館業
34780624,康家莊麻油雞,新北市三重區龍門路57號,核准設立,121.496534,25.072368,餐館業
34780770,哈雷早餐店,新北市林口區文化二路1段22號,核准設立,121.364884,25.067358,餐館業
34780878,全福小吃店,新北市樹林區保安街1段236號,核准設立,121.420223,24.996641,餐館業
34780949,沅宏小吃店,新北市板橋區金門街423號,核准設立,121.427154,24.983623,餐館業
34781187,甜園小吃店,新北市汐止區連興街30號,核准設立,121.655072,25.063647,餐館業
34781898,巧味快炒店,新北市汐止區樟樹二路106巷4號,核准設立,121.639925,25.064273,餐館業
34782165,美味雞腿便當店,新北市中和區民德路3號,核准設立,121.468934,25.003363,餐館業
34782215,大地蔬食餐飲店,新北市樹林區保安街1段366號,核准設立,121.417578,24.998636,餐館業
34782221,喜來樂扁食店,新北市泰山區明志路1段403號,核准設立,121.430868,25.057295,餐館業
34782257,津采小吃店,新北市板橋區三民路1段28號,核准設立,121.478909,25.023238,餐館業
34782263,八廚小吃店,新北市新店區順安街79號,核准設立,121.540702,24.987035,餐館業
34782518,一品海產店,新北市三重區龍門路164號,核准設立,121.498812,25.073255,餐館業
34782643,佳品商行,新北市蘆洲區民族路132號,核准設立,121.479147,25.085705,餐館業
34782708,藍天飲食店,新北市淡水區北新路182巷5弄18號,核准設立,121.449633,25.177476,餐館業
34783072,鑽吻品飲廣場,新北市三重區安樂街50號,核准設立,121.496114,25.069621,餐館業
34783093,固勝池上便當店,新北市樹林區柑園街2段3號,核准設立,121.388265,24.955697,餐館業
34784298,福多多小吃店,新北市三重區中華路79號,核准設立,121.483611,25.062716,餐館業
34784311,老天子牛排館,新北市板橋區大仁街49號,核准設立,121.454664,25.016459,餐館業
34784353,福廣自助餐,新北市三峽區文化路138號,核准設立,121.370665,24.936238,餐館業
34784396,桔客小吃店,新北市三重區三和路4段115號,核准設立,121.485437,25.077551,餐館業
34804843,阿妙平價生猛海鮮店,新北市蘆洲區民族路368號,核准設立,121.475841,25.09101,餐館業
34832995,福氣餐館,臺北市萬華區成都路67號,核准設立,121.505693,25.042912,餐館業
34843965,富普小吃店,新北市板橋區南雅東路87號,核准設立,121.453217,25.008416,餐館業
34858381,光明素食小吃店,新北市三峽區光明路11之1號,核准設立,121.372968,24.931569,餐館業
34863482,潮汕沙鍋粥,新北市板橋區文化路2段419號,核准設立,121.474636,25.03283,餐館業
34864264,周師傅小吃店,新北市林口區文化北路2段550巷29弄13號,核准設立,121.37936,25.092494,餐館業
34865904,芳芳小吃店,新北市三峽區中正路1段314號,核准設立,121.371283,24.925251,餐館業
34866283,隆鼎御品商行,新北市新店區北新路3段10號,核准設立,121.542476,24.979243,餐館業
34878838,五號寮小吃,新北市瑞芳區五號,核准設立,,,餐館業
34879800,九芎根壹零壹香魚農場,新北市坪林區九芎根路10之1號,核准設立,,,餐館業
34880118,智凱早餐坊,新北市板橋區福德街2之1號,核准設立,121.456031,25.009125,餐館業
34882571,鼎揚小吃店,新北市淡水區水源街1段76號,核准設立,121.4455,25.172186,餐館業
34883213,八方早餐店,新北市樹林區龍興街31巷22號,核准設立,121.403768,25.016072,餐館業
34897639,王記永和豆漿店,新北市汐止區福德三路61號,核准設立,121.637231,25.069359,餐館業
34899480,鴨肉興小吃店,新北市板橋區中山路2段148巷9之3號,核准設立,121.47695,25.01669,餐館業
34901325,畢家精緻山東水餃,新北市蘆洲區民族路314巷3弄1號,核准設立,121.477341,25.090355,餐館業
34902350,林口越南小吃店,新北市林口區林口路82號,核准設立,121.389139,25.080793,餐館業
34904596,三號貨櫃餐館,新北市淡水區學府路200號,核准設立,121.44729,25.176277,餐館業
34907361,莊記塩水意麵,新北市板橋區中山路1段158巷25號,核准設立,121.466513,25.01126,餐館業
34907714,吉美小吃店,新北市五股區凌雲路一段６４號,核准設立,121.451223,25.101142,餐館業
34907931,泰味南雅廚房小吃店,新北市板橋區華興街56之1號,核准設立,121.457923,25.004822,餐館業
34915658,永勝麵食館,新北市板橋區三民路2段202之14號,核准設立,121.478857,25.013806,餐館業
34918141,朱香花枝社,新北市三重區正義北路51號,核准設立,121.49745,25.064177,餐館業
34919681,鼎湯日式涮涮鍋,新北市樹林區樹德街53號,核准設立,121.421101,24.991764,餐館業
34919726,大拇指生猛海鮮,新北市新莊區後港一路136號,核准設立,121.429663,25.02737,餐館業
34920202,廣澄飲食店,新北市林口區麗園二街10之6號,核准設立,121.378196,25.069408,餐館業
34938603,龍門切仔麵店,新北市三重區龍門路181號,核准設立,121.499393,25.073168,餐館業
34941641,龍門小吃扁食店,新北市三重區龍門路171號,核准設立,121.499007,25.073061,餐館業
34943681,呷尚宝早餐店,新北市中和區新生街41號,核准設立,121.483388,25.003212,餐館業
34944226,比比早餐店,新北市中和區華新街192巷1號,核准設立,121.506757,24.982209,餐館業
35189964,林義隆商店,新北市三重區仁壽街１３３號,核准設立,121.499133,25.074106,餐館業
35856430,新莊牛肉大王食堂,新北市新莊區新莊路１７８之１號,核准設立,121.454714,25.035265,餐館業
36195872,珍之香牛肉麵店,新北市三重區過圳街４２之１１號,核准設立,121.487636,25.060402,餐館業
36217284,光榮文具行,新北市三重區三和路２段１７３巷１５號,核准設立,121.498378,25.06989,餐館業
36490641,呷三碗傳統小吃店,新北市永和區大新街２８號,核准設立,121.515272,25.00841,餐館業
36549452,金匙奶品店,臺北市中正區青島東路3之2號,核准設立,121.521673,25.044035,餐館業
37104203,悅來亭餐廳,新北市三芝區中山路1段58號,核准設立,121.501812,25.256835,餐館業
37165003,新明星商號,新北市萬里區瑪鍊路１９１號,核准設立,,,餐館業
37543245,黑皮餐飲店,新北市萬里區野柳里港東23號,核准設立,121.687387,25.203581,餐館業
37543300,三葉小吃店,新北市萬里區野柳里港東７４之１６號,核准設立,121.689254,25.20495,餐館業
37546361,益成豆漿店,新北市三芝區淡金路2段11號,核准設立,121.502396,25.259052,餐館業
37752116,山水畔休閒企業社,新北市三峽區建安112之1號,核准設立,121.458553,24.921976,餐館業
37756555,彼瑞佳商行,新北市萬里區海景路13號,核准設立,121.683181,25.191066,餐館業
37770521,三民八方雲集小吃店,新北市新店區三民路189號,核准設立,121.535337,24.975593,餐館業
37770846,文彬早餐店,新北市林口區仁愛路1段384號,核准設立,121.38781,25.076828,餐館業
37824651,美麗小吃店,新北市三芝區古庄里山豬堀2號,核准設立,121.499858,25.250391,餐館業
37826644,阿蘭的店,新北市三重區大智街47號,核准設立,121.493409,25.066655,餐館業
37832929,烤霸串燒,新北市汐止區建成路37巷8號,核准設立,121.662858,25.072574,餐館業
37860733,泰仔仔小吃店,新北市新莊區中原路173號,核准設立,121.453531,25.054193,餐館業
37861249,安民八方小吃店,新北市新店區安民街321號,核准設立,121.517405,24.974433,餐館業
37861629,小天地海產快炒店,新北市三峽區愛國路71號,核准設立,121.374956,24.932323,餐館業
37865786,述加小吃店,新北市林口區文化二路1段260巷2號,核准設立,121.371039,25.073388,餐館業
37865809,真好唱小吃店,新北市中和區民德路166號,核准設立,121.468421,24.999776,餐館業
37865982,鼎家小吃店,新北市中和區連城路224號,核准設立,121.491076,24.996557,餐館業
37866103,名園關山便當店,新北市樹林區名園街45號,核准設立,121.419776,24.978707,餐館業
37866321,夢幻小吃店,新北市板橋區信義路151號,核准設立,121.458216,24.992958,餐館業
37866336,牛狀元牛排,新北市淡水區大忠街135號,核准設立,121.447777,25.177107,餐館業
37866363,窩享趣輕食坊,新北市淡水區新民街120巷45弄8號,核准設立,121.438199,25.179782,餐館業
37866379,湯記膳食,新北市蘆洲區忠孝路12之1號,核准設立,121.47052,25.083971,餐館業
37866482,佳容早餐店,新北市五股區明德路15號,核准設立,121.434811,25.071198,餐館業
37866547,益來小吃店,新北市五股區成泰路3段483號,核准設立,121.450482,25.098931,餐館業
37866791,阿摩企業社,新北市淡水區北新路184巷198號,核准設立,121.451326,25.176922,餐館業
37866883,阿彬小吃店,新北市三重區溪尾街237號,核准設立,121.488156,25.081418,餐館業
37867089,龍門港式燒臘,新北市新店區光明街302號,核准設立,121.540666,24.964842,餐館業
37867139,樂鍋日式涮涮鍋,新北市泰山區泰林路二段168號,核准設立,121.43392,25.060529,餐館業
37867320,一品牛肉麵,新北市板橋區新民街15號,核准設立,121.463932,25.009941,餐館業
37867356,紅燈籠羊肉爐,新北市淡水區淡金路3段334號,核准設立,121.44928,25.208481,餐館業
37867551,牛鍋小吃店,新北市三重區中正南路226號,核准設立,121.493678,25.054608,餐館業
37867638,蜂樺咖啡館,新北市三峽區有木里有木192號,核准設立,121.448328,24.844884,餐館業
37867686,大衛王早午餐店,新北市新莊區思源路215號,核准設立,121.459652,25.046208,餐館業
37867855,金景棧美食坊,新北市瑞芳區基山街28之2號,核准設立,121.845191,25.108633,餐館業
37867911,寶之歌琳餐飲店,新北市三重區力行路1段60號,核准設立,121.484637,25.069027,餐館業
37868117,金鶴餃舍,新北市淡水區新春街173號,核准設立,121.443378,25.181152,餐館業
37868475,樂天拉麵屋,新北市永和區中和路519巷7號,核准設立,121.510729,25.002998,餐館業
37868480,隨意鍋小吃店,新北市中和區景平路158號,核准設立,121.517563,24.99222,餐館業
37868539,宥樂食堂,新北市瑞芳區明燈路3段110號,核准設立,121.803534,25.108595,餐館業
37869349,秉澄小吃店,新北市土城區青雲路485號,核准設立,121.458829,24.973619,餐館業
37869517,惠心小吃店,新北市三重區長元西街10號,核准設立,121.498513,25.065758,餐館業
37869544,偑晴工程行,新北市汐止區長興街2段50巷9號,核准設立,121.674255,25.081527,餐館業
37869690,生真小吃店,新北市土城區中央路4段290號,核准設立,121.414219,24.956361,餐館業
37870182,煒杰小吃店,新北市五股區水碓路3號,核准設立,121.433768,25.072266,餐館業
37870205,外環小吃店,新北市金山區環金路336號,核准設立,121.632349,25.220648,餐館業
37870697,冠軍寶島王麵線店,新北市三峽區文化路88號,核准設立,121.37178,24.936262,餐館業
37870887,俊騰飲食店,新北市中和區中正路740號,核准設立,121.485924,24.998113,餐館業
37870916,小林紅油抄手小吃店,新北市蘆洲區民族路353號,核准設立,121.472172,25.091773,餐館業
37871078,鄉閣餐飲店,新北市林口區文化二路1段214之1號,核准設立,121.369244,25.072042,餐館業
37871318,金品臭臭鍋店,新北市新店區安和路2段169巷12號,核准設立,121.517892,24.97387,餐館業
37871773,呂家鍋貼小館,新北市永和區民族街81巷42號,核准設立,121.519583,24.996455,餐館業
37872013,豪味魯肉飯便當店,新北市中和區員山路148巷28號,核准設立,121.482113,24.997053,餐館業
37872061,億萬天美食養生館,新北市中和區連城路237號,核准設立,121.493855,24.997255,餐館業
37872273,三拾堂,新北市深坑區深坑街158號,核准設立,121.612867,25.001225,餐館業
37872750,小艇泰式餐飲店,新北市蘆洲區長榮路693號,核准設立,121.460424,25.092585,餐館業
37872914,黛安娜咖啡館,新北市新店區百忍街27號,核准設立,121.533857,24.975731,餐館業
37872983,哆來家早餐店,新北市中和區圓通路157號,核准設立,121.498056,24.995589,餐館業
37873049,甄甄泰式小吃店,新北市鶯歌區鶯桃路345號,核准設立,121.333763,24.962419,餐館業
37873168,尚林鐵板燒,新北市蘆洲區長樂路140號,核准設立,121.462355,25.090365,餐館業
37873239,益鼎小吃坊,新北市板橋區國光路１６３號,核准設立,121.460112,25.018358,餐館業
37873499,袷合小吃店,新北市板橋區中正路343號,核准設立,121.454748,25.020509,餐館業
37873673,山森原小吃店,新北市永和區成功路2段95號,核准設立,121.526813,24.999189,餐館業
37873982,維根素食小吃店,新北市中和區景安路156號,核准設立,121.504701,24.993027,餐館業
37874011,小樽食堂,新北市新店區中央路133巷32弄2號,核准設立,121.53158,24.973116,餐館業
37874265,寶證好記海鮮小吃店,新北市蘆洲區光華路162巷19號,核准設立,121.464933,25.082764,餐館業
37874390,阿芳越南小吃,新北市八里區中山路2段316號,核准設立,121.404321,25.150324,餐館業
37874510,大湯匙北方麵食館,新北市新莊區新泰路320號,核准設立,121.445079,25.041867,餐館業
37874568,三重介壽洗衣店,新北市三重區介壽路3之1號,核准設立,121.499033,25.069066,餐館業
37874764,拾浩食堂,新北市三峽區國際一街66之6號,核准設立,121.372211,24.942042,餐館業
37874878,輝的美食餐廳,新北市萬里區瑪鋉路2號,核准設立,121.687717,25.174927,餐館業
37874960,新菜樓小吃店,新北市淡水區公明街55之6號,核准設立,121.443747,25.168803,餐館業
37875004,福客臨便當店,新北市八里區頂寮二街49號,核准設立,121.449969,25.125191,餐館業
37875996,幸福冰館,新北市蘆洲區復興路136號,核准設立,121.476846,25.087558,餐館業
37876030,福聿企業社,新北市土城區四川路37號,核准設立,121.45491,24.995569,餐館業
37876221,尚古小館,新北市樹林區復興路337號,核准設立,121.417842,24.987797,餐館業
37876242,四維素食店,新北市新莊區八德街109號,核准設立,121.424174,25.020987,餐館業
37876545,伯斯義大利麵館,新北市汐止區康寧街429號,核准設立,121.630533,25.068127,餐館業
37876756,富有素食,新北市永和區保平路268巷51弄2號,核准設立,121.506991,25.006327,餐館業
37876828,烏山灣潭小吃店,新北市雙溪區泰平里烏山35號,核准設立,121.810385,24.928716,餐館業
37876989,凱荃食品行,新北市林口區文化三路1段249巷91號,核准設立,121.363512,25.072235,餐館業
37877116,韓牛村食品行,新北市中和區捷運路8之20號,核准設立,121.510428,24.989797,餐館業
37877360,萊茵城堡咖啡館,新北市淡水區真理街4之1號,核准設立,121.438362,25.173094,餐館業
37877376,成福企業社,新北市鶯歌區建國路57號,核准設立,121.354465,24.954657,餐館業
37877426,泰川泰式小吃店,新北市板橋區四川路2段27號,核准設立,121.45456,24.995453,餐館業
37877657,阿助小吃店,新北市中和區立德街190之1號,核准設立,121.485527,25.008995,餐館業
37878086,鍋大廚涮涮鍋店,新北市新莊區中平路200號,核准設立,121.444935,25.04871,餐館業
37878115,十八辣小吃店,新北市中和區更生街7號,核准設立,121.52175,24.996338,餐館業
37878207,滿園小吃店,新北市三重區民生街60號,核准設立,121.491369,25.066523,餐館業
37878570,老鄉村食堂,新北市金山區中山路283號,核准設立,121.636081,25.223075,餐館業
37878662,鳴門小吃店,新北市板橋區中山路一段１５８巷３號,核准設立,121.466239,25.011801,餐館業
37879352,奇寶飲食店,新北市板橋區重慶路308巷18號,核准設立,121.463621,24.997552,餐館業
37879402,老地方小吃店,新北市中和區景平路589號,核准設立,121.497435,25.000424,餐館業
37879424,壹陸捌小吃店,新北市三重區永福街168號,核准設立,121.480764,25.074468,餐館業
37879466,珍品餐飲坊,新北市新莊區復興路1段97號,核准設立,121.448849,25.04301,餐館業
37879579,猴硐貓村貳壹柒工作室,新北市瑞芳區柴寮路217號,核准設立,121.825845,25.086462,餐館業
37879607,白老家茶館,新北市三峽區中山路37號,核准設立,121.368209,24.934405,餐館業
37879629,億勇商行,新北市蘆洲區集賢路213號,核准設立,121.483342,25.08705,餐館業
37879677,傳承小吃店,新北市林口區中山路270號,核准設立,121.382827,25.081102,餐館業
37879775,漁家鄉小吃店,新北市萬里區龜吼里漁澳83號,核准設立,121.68715,25.195928,餐館業
37880148,魚港小吃店,新北市板橋區三民路2段205號,核准設立,121.479144,25.01318,餐館業
37880203,阿玲小吃店,新北市五股區四維路161號,核准設立,121.467757,25.074819,餐館業
37880301,罌粟田咖啡館,新北市林口區文化一路1段122號,核准設立,121.3748,25.071725,餐館業
37880750,元來企業社,新北市永和區環河西路1段103號,核准設立,121.511209,25.017532,餐館業
37880978,千銀小吃店,新北市瑞芳區一坑路32之7號,核准設立,121.803861,25.109291,餐館業
37881189,焗品屋餐坊,新北市蘆洲區集賢路269巷9號,核准設立,121.481891,25.083572,餐館業
37881441,七十六號早餐吧,新北市三重區重新路3段76號,核准設立,121.493399,25.060989,餐館業
37881505,洋畿餐飲店,新北市新莊區中港路266號,核准設立,121.453331,25.043903,餐館業
37881527,舜祥牛排館,新北市土城區裕生路22號,核准設立,121.448107,24.987391,餐館業
37881744,老杜麵食館,新北市土城區和平路2之3號,核准設立,121.442522,24.974693,餐館業
37882027,三民鵝肉店,新北市新店區三民路56號,核准設立,121.535362,24.972136,餐館業
37882103,廣鮨日本料理,新北市永和區國光路27號,核准設立,121.519589,25.008314,餐館業
37882130,利河伯虱目魚專賣店,新北市三重區三民街264號,核准設立,121.479191,25.067971,餐館業
37882217,時戀商行,新北市新莊區中平路132巷2號,核准設立,121.445143,25.046666,餐館業
37882286,江南韓國料理店,新北市中和區景安路171號,核准設立,121.505332,24.994405,餐館業
37882531,鑫銳便當店,新北市汐止區大同路2段312巷10號,核准設立,121.655768,25.06604,餐館業
37882568,大稻埕古早味餐館,臺北市北投區天母西路132之5號,核准設立,121.522005,25.118942,餐館業
37882618,嵐之珍品舖,新北市中和區復興路263巷2號,核准設立,121.502744,24.989987,餐館業
37882770,新川牛肉麵館,新北市三重區三民街108號,核准設立,121.485142,25.06332,餐館業
37883004,中平早餐店,新北市新莊區中平路82巷1號,核准設立,121.444995,25.044942,餐館業
37883216,樂味洋食館,新北市淡水區北新路182巷5弄49號,核准設立,121.448855,25.176927,餐館業
37883258,海田小吃店,新北市新莊區中原路241號,核准設立,121.449358,25.05423,餐館業
37883433,文詰精緻便當,新北市三重區中正北路380巷5號,核准設立,121.476406,25.069429,餐館業
37883449,艇王生猛海鮮餐廳,新北市樹林區八德街69號,核准設立,121.419589,24.98219,餐館業
37883567,哥哥纏麵食館,新北市鶯歌區國慶街67號,核准設立,121.349956,24.955257,餐館業
37883807,新歌小吃店,新北市鶯歌區鶯桃路158號,核准設立,121.337472,24.955193,餐館業
37884073,好享宴小吃店,新北市新店區民族路2號,核准設立,121.54205,24.978986,餐館業
37884138,佳味黑白切小吃店,新北市中和區光華街30號,核准設立,121.504677,25.004002,餐館業
37884144,金紀素食店,新北市淡水區水源街1段68號,核准設立,121.445119,25.172216,餐館業
37884355,惹堡美式漢堡,新北市新莊區中正路514巷19號,核准設立,121.432862,25.032979,餐館業
37884382,偉傑美食館,新北市土城區裕民路193號,核准設立,121.453689,24.984274,餐館業
37884524,佳朋小吃店,新北市板橋區重慶路276之10號,核准設立,121.462987,24.999915,餐館業
37884593,庫厝小吃店,新北市三重區光復路2段51號,核准設立,121.472255,25.055837,餐館業
37884600,達豐商行,新北市中和區忠孝街1巷52號,核准設立,121.508465,24.98432,餐館業
37884762,雄宇餐館,新北市新莊區中港路260號,核准設立,121.45367,25.043586,餐館業
37884876,知味自助餐店,新北市新店區民權路42巷59弄7號,核准設立,121.538296,24.983353,餐館業
37885256,巷仔口私房菜飲食店,新北市三重區介壽路9號,核准設立,121.498976,25.069241,餐館業
37885299,津好客小吃店,新北市新莊區中平路129巷7號,核准設立,121.444266,25.046922,餐館業
37885349,七一番地和風涮涮鍋,新北市土城區延平街71號,核准設立,121.467672,24.992963,餐館業
37885397,驚嘆號早餐店,新北市汐止區莊敬街2號,核准設立,121.65751,25.061697,餐館業
37885426,群悅小吃店,新北市板橋區南雅南路1段1巷5號,核准設立,121.456954,25.006937,餐館業
37885615,甜匠烘焙坊,新北市板橋區中山路1段158巷17號,核准設立,121.466367,25.011569,餐館業
37885621,玄武食堂,新北市三重區重安街53巷1號,核准設立,121.491687,25.056398,餐館業
37885777,維羅納麵店,新北市中和區中和路194號,核准設立,121.505167,24.999626,餐館業
37885994,阿生小吃店,新北市永和區文化路97號,核准設立,121.513202,25.015147,餐館業
37886059,昇瀧珈琲館,新北市烏來區烏來里瀑布9號,核准設立,121.55137,24.848201,餐館業
37886121,品鑚小吃店,新北市樹林區保安街1段1之1號,核准設立,121.427231,24.993275,餐館業
37886305,華喜早餐店,新北市中和區景新街383巷62號,核准設立,121.514638,24.990333,餐館業
37886473,天天來早餐店,新北市汐止區長江街5號,核准設立,121.654602,25.071289,餐館業
37886516,夏地利冰館,新北市淡水區民族路29巷14之1號,核准設立,121.461241,25.136986,餐館業
37886712,弘順商行,新北市三重區中華路73號,核准設立,121.483607,25.062549,餐館業
