COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,P_CNT,M_F_RAT,P_H_CNT,P_DEN,A65_A0A14_RAT,COLLEGE_RATE,MARRIAGED_RATE,A0_A19_COUNT_RATE,A20_A39_COUNT_RATE,A40_A59_COUNT_RATE,A60_A79_COUNT_RATE,A80up_COUNT_RATE,ml1,ml2,ml3,ml4,ml5,ml6,ml7,ml8,ml9,ml10,ml11,ml12,ml13,ml14,ml15,ml16,ml17,ml18,ml19,ml20,ml21,ml22,ml23,ml24
63000,臺北市,63000110,士林區,63000110-007,福佳里,8173,92.26,2.71,15992.25,125.75,51.4743668175701,47.3387984828093,19.038296831029,26.6976630368286,29.683102899792,20.2006607121008,4.3802765202496,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-008,後港里,8588,98.52,2.77,14897.72,116.32,46.4834653004192,45.4937121564974,17.8039124359572,29.6227293898463,29.3432696786213,20.0163018164881,3.2137866790871,2,3,1,2,2,1,4,1,3,1,3,1,2,2,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-009,福中里,7309,94.08,2.81,27776.83,88.57,44.7667259543029,45.724449309071,20.9604597072103,28.5538377343002,30.4008756327815,17.6221097277329,2.4627171979751,2,3,1,2,2,1,4,1,3,1,1,1,2,2,1,1,1,2,1,3,1,1,1,2
63000,臺北市,63000110,士林區,63000110-010,前港里,4855,91.44,2.76,29178.79,94.74,46.1997940267765,45.9526261585994,20.0617919670443,29.3305870236869,29.8249227600412,17.8990731204943,2.88362512873326,4,4,1,4,2,3,3,1,3,2,2,1,3,1,1,1,2,3,2,3,4,1,3,1
63000,臺北市,63000110,士林區,63000110-011,百齡里,7545,95.42,2.95,50208.95,102.68,45.168986083499,45.7256461232604,19.4565937707091,29.662027833002,28.0980781974818,19.9204771371769,2.86282306163022,4,3,1,2,2,1,1,1,2,2,1,1,3,4,1,1,3,3,1,3,1,1,1,2
63000,臺北市,63000110,士林區,63000110-012,承德里,5771,88.35,2.45,44878.03,145.86,53.3702997747358,46.52573210882,16.5136024952348,28.2446716340322,30.5666262346214,20.3604228036735,4.31467683243805,2,2,1,4,3,2,1,2,3,2,1,2,3,3,1,2,1,1,2,2,2,2,1,1
63000,臺北市,63000110,士林區,63000110-013,福華里,6635,93.67,2.57,45158.17,132.23,39.4423511680482,41.8839487565938,16.8801808590806,29.2840994724943,30.5350414468726,19.2464204973625,4.0542577241899,2,4,3,4,3,3,3,3,3,2,2,2,3,4,3,3,1,3,3,3,2,3,1,1
63000,臺北市,63000110,士林區,63000110-014,明勝里,5165,91.23,2.59,17686.24,158.09,51.4617618586641,46.0019361084221,15.6050338818974,28.3059051306873,30.0677637947725,21.3165537270087,4.70474346563407,3,2,1,2,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,3,1,2,1,1
63000,臺北市,63000110,士林區,63000110-015,福順里,5582,97.45,2.61,23919.51,133.24,41.0784664994626,44.0881404514511,17.3235399498388,27.9290576854174,30.99247581512,19.8495163024006,3.90541024722322,2,4,1,1,1,3,3,1,3,2,3,2,3,4,3,4,1,3,3,4,1,3,3,1
63000,臺北市,63000110,士林區,63000110-016,富光里,6178,95.75,2.83,19370.9,122.89,37.9410812560699,42.7484622855293,17.8213013920363,29.281320815798,30.2363224344448,19.5694399482033,3.09161540951764,1,1,5,1,1,4,4,4,3,3,3,4,1,1,4,4,1,5,4,4,1,1,5,3
63000,臺北市,63000110,士林區,63000110-017,葫蘆里,8042,93.04,2.82,25376.13,103.41,41.7682168614772,44.7401143994031,19.485202685899,28.1024620741109,30.5023625963691,18.3412086545635,3.56876398905745,2,3,1,2,2,1,4,1,3,1,1,1,2,2,1,1,1,2,1,3,1,1,1,2
63000,臺北市,63000110,士林區,63000110-018,葫東里,4279,94.5,2.67,21697.02,123.85,42.8838513671419,44.3795279270858,17.0834307081094,29.305912596401,31.2923580275765,18.9997663005375,3.31853236737555,4,4,3,4,1,3,3,1,3,3,3,2,3,4,3,4,4,3,3,4,4,1,3,3
63000,臺北市,63000110,士林區,63000110-019,社子里,6826,95.98,2.75,18428.73,111.55,38.4266041605626,43.6126574860826,18.5027834749487,29.3143861705245,29.7978318195136,18.9276296513331,3.45736888368005,1,1,5,1,1,4,4,4,3,3,3,4,1,1,4,4,1,5,4,4,1,1,5,3
63000,臺北市,63000110,士林區,63000110-020,社新里,9618,100.08,2.76,24080.58,112.47,38.1992098149303,44.5206903722188,18.5173632771886,28.8001663547515,30.4845082137659,19.369931378665,2.82803077562903,2,3,1,2,2,1,4,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-021,社園里,7708,100.05,2.91,37921.31,101.56,38.3108458744162,45.3035806953814,19.0062272963155,30.7213284898806,28.7752983912818,18.6689154125584,2.82823040996367,4,1,1,2,2,1,1,1,2,3,1,1,3,4,1,1,1,5,1,3,1,1,1,2
63000,臺北市,63000110,士林區,63000110-022,永倫里,7490,100.16,2.73,11905.86,137.57,40.7610146862483,46.7823765020027,15.9145527369826,30.8144192256342,29.2256341789052,20.8544726301736,3.19092122830441,2,3,1,2,2,1,4,1,3,3,3,1,2,1,1,1,1,5,1,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-023,福安里,4974,113.48,2.69,1885.41,144.31,31.2424607961399,44.0691596300764,15.761962203458,29.9758745476478,33.4941696823482,17.2295938882187,3.5383996783273,1,1,5,5,1,4,4,4,1,4,3,4,4,1,4,4,4,5,4,4,3,4,4,3
63000,臺北市,63000110,士林區,63000110-024,富洲里,6050,110.95,2.5,1909.52,138.41,34.7438016528926,46.6942148760331,15.6528925619835,31.4710743801653,31.0743801652893,18.6611570247934,3.1404958677686,1,1,1,3,1,4,4,4,1,3,3,4,4,1,4,1,4,5,5,4,1,4,4,1
63000,臺北市,63000110,士林區,63000110-025,岩山里,3508,89.72,2.76,7049.53,136.73,53.9053591790194,45.8950969213227,16.3340935005701,27.5370581527936,29.8460661345496,22.405929304447,3.87685290763968,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,1,2,4,3,2,1,1
63000,臺北市,63000110,士林區,63000110-026,名山里,7420,85.5,2.76,18919.64,144.97,57.0080862533693,48.0727762803234,17.088948787062,27.1967654986523,29.2318059299191,22.3854447439353,4.09703504043127,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-027,德行里,4596,87.44,2.38,23230.19,134.97,52.1758050478677,45.6701479547433,17.3629242819843,26.8711923411662,30.7223672758921,21.3446475195822,3.69886858137511,3,2,1,3,3,1,1,2,1,1,1,1,4,3,1,2,2,1,2,2,3,2,1,1
63000,臺北市,63000110,士林區,63000110-028,德華里,5881,86.76,2.58,20228.18,145.44,52.1679986396871,46.0635946267642,16.6468287706172,28.8896446182622,29.2297228362523,21.3739160006802,3.85988777418806,3,2,1,2,3,1,1,1,3,1,1,1,3,2,1,1,1,1,1,3,1,1,1,1
63000,臺北市,63000110,士林區,63000110-029,聖山里,5303,88.72,2.7,48341.37,130.48,56.6283235904205,46.8791250235716,17.3298133132189,26.9847256270036,30.5487459928342,21.4972656986611,3.6394493682821,2,2,1,2,3,1,1,1,2,1,1,1,3,2,1,1,2,1,2,2,2,2,1,1
63000,臺北市,63000110,士林區,63000110-030,忠誠里,5824,91.2,2.64,39812.42,166.71,59.3921703296703,47.8193681318681,16.2603021978022,25.8585164835165,29.9622252747253,22.6991758241758,5.21978021978022,2,2,1,2,3,2,1,1,2,1,1,1,3,2,1,1,2,1,2,2,2,2,1,1
63000,臺北市,63000110,士林區,63000110-031,芝山里,7894,91.56,2.85,7162.57,115.03,56.7266278185964,47.83379782113,18.4317202938941,29.6807702052192,27.3878895363567,21.2186470737269,3.28097289080314,2,3,1,2,2,1,1,1,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-032,東山里,5371,92.85,2.93,3563.15,129.09,52.8393222863526,46.0249487991063,17.855148017129,27.4436790169428,30.5529696518339,19.6425246695215,4.50567864457271,1,3,1,3,1,1,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,2,1,1
63000,臺北市,63000110,士林區,63000110-033,三玉里,6075,88.78,2.78,11395.46,134.28,57.4485596707819,48.8888888888889,16.9053497942387,29.1028806584362,27.8518518518519,22.4197530864198,3.7201646090535,1,3,1,3,1,1,1,1,3,1,1,1,1,2,1,1,4,2,2,1,1,1,1,1
63000,臺北市,63000110,士林區,63000110-034,蘭雅里,9132,89.3,2.73,42873.04,127.45,55.8037669732808,47.2295225580377,17.520805957074,28.7341217696014,28.2522996057819,21.9995619798511,3.49321068769163,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,2,1,2,1,2
63000,臺北市,63000110,士林區,63000110-035,蘭興里,6789,87.02,2.73,25312.07,130.23,57.40167918692,47.2529091176904,17.1306525261452,28.2368537339814,29.2679334217116,21.6821328619826,3.68242745617911,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-036,天福里,6705,87.87,2.83,32703.97,105.06,56.1073825503356,46.696495152871,20.2087994034303,27.5764354958986,28.5906040268456,20.6114839671887,3.01267710663684,2,2,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,2,3,1,1,1,2
63000,臺北市,63000110,士林區,63000110-037,天祿里,5498,86.37,2.75,39052.46,128.33,57.0571116769734,48.3266642415424,18.424881775191,27.3554019643507,27.9738086576937,22.5536558748636,3.69225172790106,2,2,1,2,3,1,1,1,2,1,1,1,3,2,1,1,1,1,2,2,4,1,1,1
63000,臺北市,63000110,士林區,63000110-038,天壽里,5373,84.7,2.69,25245.26,122.28,60.1898380792853,49.8045784477945,19.4490973385446,25.5536943979155,28.8665549972083,22.1105527638191,4.02010050251256,2,2,1,2,2,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,1,1,1
63000,臺北市,63000110,士林區,63000110-039,天和里,7987,91.44,2.87,20172.96,110.84,59.8096907474646,47.589833479404,19.6819832227369,26.9187429573056,29.0722423938901,20.4707649931138,3.85626643295355,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2
63000,臺北市,63000110,士林區,63000110-040,天山里,7305,88.08,2.69,41902.09,137.18,61.1498973305955,47.4332648870637,18.0698151950719,26.3107460643395,28.5147159479808,22.1218343600274,4.98288843258042,2,2,1,2,3,1,1,1,3,1,1,1,3,2,1,1,1,1,2,2,2,2,1,1
63000,臺北市,63000110,士林區,63000110-041,天玉里,9421,85.86,2.67,36873.38,105.97,58.6243498567031,46.5874111028553,21.0593355270141,25.5599193291583,28.4470862965715,20.8258146693557,4.10784417790044,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2
63000,臺北市,63000110,士林區,63000110-042,天母里,7104,88.69,2.73,3805.65,121.34,58.5585585585586,46.9031531531532,19.2286036036036,26.0698198198198,28.9695945945946,21.607545045045,4.12443693693694,1,3,1,3,1,1,1,1,3,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1
63000,臺北市,63000110,士林區,63000110-043,永福里,1293,95.61,2.82,874.84,268.7,44.9342614075793,47.1771075019335,13.2250580046404,23.2018561484919,32.0959010054138,24.3619489559165,7.11523588553751,1,1,5,5,1,4,4,4,1,4,1,4,1,1,4,4,4,1,2,4,3,4,1,1
63000,臺北市,63000110,士林區,63000110-044,公館里,1421,108.66,2.62,795.01,224.22,37.3680506685433,48.5573539760732,13.1597466572836,27.1639690358902,32.1604503870514,21.6748768472906,5.84095707248417,5,5,4,3,1,5,5,5,5,4,3,5,5,5,5,5,4,1,5,5,3,4,4,3
63000,臺北市,63000110,士林區,63000110-045,新安里,1961,99.09,2.62,986.13,278.44,47.0678225395207,48.8016318204998,12.9015808261091,25.7521672616012,29.0158082610913,25.446200917899,6.88424273329934,1,1,5,3,1,4,4,5,1,4,1,1,1,1,1,1,4,1,2,2,3,4,1,1
63000,臺北市,63000110,士林區,63000110-046,陽明里,3097,92,2.19,1421.44,302.02,51.3722957701001,47.3038424281563,11.1075234097514,25.1856635453665,30.8040038747175,25.4762673555053,7.42654181465935,3,2,1,3,3,2,1,2,1,1,1,1,4,3,1,2,2,1,2,2,3,2,1,1
63000,臺北市,63000110,士林區,63000110-047,菁山里,1659,118,2.83,141.78,198.1,35.9252561784207,49.7287522603978,13.8034960819771,27.1850512356841,33.0922242314647,20.8559373116335,5.06329113924051,1,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,4,5,5,4,3,4,4,3
63000,臺北市,63000110,士林區,63000110-048,平等里,1535,103.85,2.87,239,220.15,33.485342019544,48.6644951140065,13.9413680781759,28.2736156351792,32.0521172638436,21.042345276873,4.69055374592834,1,5,5,5,1,5,4,4,5,4,3,4,5,5,4,4,4,5,4,4,3,4,4,3
63000,臺北市,63000110,士林區,63000110-049,溪山里,1572,105.76,2.74,154.53,172.63,29.6437659033079,44.7837150127226,16.3486005089059,24.8091603053435,31.9338422391858,22.2010178117048,4.70737913486005,1,5,5,5,1,5,4,4,1,4,3,4,5,5,4,4,4,5,4,5,3,4,4,3
63000,臺北市,63000110,士林區,63000110-050,翠山里,2743,88.39,2.29,1745.85,274.89,64.272694130514,50.0182282172803,12.5410134888808,23.1862923806052,32.81079110463,24.6445497630332,6.81735326285089,3,2,1,3,3,2,1,2,1,1,1,1,4,3,1,2,2,1,2,2,3,2,1,1
63000,臺北市,63000110,士林區,63000110-051,臨溪里,3066,94.05,2.54,1374.66,218.67,53.9791258969341,48.4018264840183,14.1226353555121,25.3750815394651,31.3763861709067,22.9941291585127,6.13176777560339,1,1,1,3,1,2,1,5,1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,1
63000,臺北市,63000120,北投區,63000120-001,建民里,4320,91.57,2.52,3982.36,174.13,52.3842592592593,48.0092592592593,15.625,27.6388888888889,29.4212962962963,22.1990740740741,5.11574074074074,3,1,1,3,3,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,2,1,1
63000,臺北市,63000120,北投區,63000120-002,文林里,4405,93.12,2.56,38940.26,163.21,52.3950056753689,47.7639046538025,15.9137343927355,28.0363223609535,30.261066969353,21.7934165720772,3.99545970488082,2,2,1,2,3,2,1,1,2,2,2,1,3,3,1,1,2,1,2,2,2,2,1,1
63000,臺北市,63000120,北投區,63000120-003,石牌里,5480,91.21,2.63,49449.56,139.91,50.6751824817518,48.6678832116788,16.8978102189781,29.2335766423358,29.3065693430657,20.985401459854,3.57664233576642,2,4,1,2,3,2,1,1,3,2,2,1,3,2,1,1,2,1,2,2,2,3,1,1
63000,臺北市,63000120,北投區,63000120-004,福興里,7649,89.8,2.79,21760.34,80.37,47.6532880115048,44.724800627533,22.5258203686756,27.4153484115571,29.8208916198196,17.4009674467251,2.83697215322264,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,3,1,1,1,2
63000,臺北市,63000120,北投區,63000120-005,榮光里,8120,90.52,2.87,55857.85,73.16,45.0985221674877,44.5566502463054,24.9630541871921,25.948275862069,28.7192118226601,16.9704433497537,3.39901477832512,4,3,1,2,2,1,1,1,3,2,1,1,3,4,1,1,3,3,1,3,4,1,1,2
63000,臺北市,63000120,北投區,63000120-006,榮華里,7751,87.81,2.62,20365.11,140.45,59.3729841310799,48.9227196490775,17.5461230808928,27.648045413495,29.0156108889176,22.0358663398271,3.7543542768675,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-007,裕民里,8056,90.27,2.59,45093,125.31,54.3942403177756,48.2497517378352,17.7507447864945,28.4136047666336,29.90317775571,20.630585898709,3.30188679245283,2,2,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,3,2,2,1,2,1,2
63000,臺北市,63000120,北投區,63000120-008,振華里,7981,88.99,2.75,28514.37,135.64,53.61483523368,47.3248966294951,18.4939230672848,26.8011527377522,28.7683247713319,22.1902017291066,3.7463976945245,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-009,永和里,9590,90.05,2.58,5896.01,108.86,55.0782064650678,46.7361835245047,18.9363920750782,25.8289885297185,31.7726798748697,19.8018769551616,3.66006256517205,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-010,永欣里,8400,86.83,2.4,10703.65,101.13,61.7142857142857,48.3452380952381,20.1666666666667,26.1309523809524,30.4047619047619,19.3452380952381,3.95238095238095,2,3,1,3,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-011,永明里,5355,88.62,2.81,44211.62,77.22,51.1671335200747,45.2287581699346,23.9962651727358,26.6293183940243,29.0569561157796,17.4229691876751,2.89449112978525,4,2,3,2,2,1,1,1,2,2,2,2,3,2,1,1,3,3,1,3,4,1,1,2
63000,臺北市,63000120,北投區,63000120-012,東華里,4725,88.4,2.88,9413.49,99.59,49.8835978835979,45.5873015873016,20.7619047619048,26.6455026455026,29.5661375661376,19.7671957671958,3.25925925925926,1,3,1,3,2,4,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-013,吉利里,7617,91.67,2.9,43688.49,69.81,48.785611132992,44.8207955888145,25.1280031508468,25.6925298674019,29.4079033740318,16.9358014966522,2.83576211106735,4,3,1,2,2,1,1,1,3,2,1,1,3,4,1,1,3,3,1,3,1,1,1,2
63000,臺北市,63000120,北投區,63000120-014,吉慶里,5690,90.56,2.9,15311.75,74.56,48.9630931458699,45.7117750439367,24.3936731107206,26.2565905096661,28.6994727592267,17.01230228471,3.63796133567663,1,3,1,3,2,4,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-015,尊賢里,5122,88.93,2.88,65736.62,86.26,45.9781335415853,45.821944552909,23.0769230769231,27.0402186645841,27.6649746192893,19.2307692307692,2.98711440843421,4,4,3,4,4,1,3,1,2,2,2,2,3,4,1,3,3,3,3,3,4,3,3,1
63000,臺北市,63000120,北投區,63000120-016,立賢里,5905,90.79,2.86,12850.39,78.2,46.8924640135478,44.9449618966977,23.0313293818798,27.0110076206605,29.6359017781541,17.6799322607959,2.64182895850974,1,3,1,3,2,4,1,1,3,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-017,立農里,9656,91.89,2.83,28066.75,78.54,47.8044739022369,46.106048053024,22.1727423363712,28.4486329743165,29.1114333057167,17.6263463131732,2.64084507042254,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-018,八仙里,5750,95.11,2.61,1491.21,129.17,48.5565217391304,45.3391304347826,16.8347826086957,29.6869565217391,30.7826086956522,19.5826086956522,3.11304347826087,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,4,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-019,洲美里,2047,102.07,2.63,1212.7,94.36,34.8314606741573,46.4582315583781,20.0293111871031,28.9203712750366,30.0928187591597,17.3913043478261,3.56619443087445,1,1,5,5,1,4,4,1,1,4,3,4,1,1,4,4,4,5,4,4,3,4,4,1
63000,臺北市,63000120,北投區,63000120-020,奇岩里,10354,95.88,2.63,5790.18,144.79,50.8982035928144,45.3737685918486,16.0034769171335,29.5055051187947,30.5582383619857,20.755263666216,3.1775159358702,2,3,1,2,2,1,4,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-021,清江里,9683,103.38,2.29,40835.35,170.42,41.7432613859341,40.8034699989673,14.3550552514717,27.3882061344625,33.8428173086853,20.5927914902406,3.82112981513994,3,3,2,1,2,3,2,2,1,1,1,3,2,2,2,1,1,2,2,1,1,1,2,3
63000,臺北市,63000120,北投區,63000120-022,中央里,8977,91.73,2.62,44564.58,119.01,46.9644647432327,45.4383424306561,17.5893951208644,29.2636738331291,30.7563774089339,18.9484237495823,3.44212988749025,2,3,1,2,2,1,1,1,3,1,1,1,2,2,1,1,1,3,1,2,1,2,1,2
63000,臺北市,63000120,北投區,63000120-023,長安里,6530,85.09,2.41,33118.46,124.91,48.4532924961715,41.8529862174579,17.5803981623277,28.5758039816233,31.791730474732,18.2848392036753,3.76722817764165,2,4,3,4,3,1,3,3,1,1,2,2,3,2,3,3,1,3,4,3,2,2,1,1
63000,臺北市,63000120,北投區,63000120-024,大同里,6128,96.16,2.57,8607.85,121.94,48.009138381201,44.5659268929504,17.7382506527415,29.4223237597911,30.2219321148825,19.2232375979112,3.39425587467363,1,1,1,1,1,1,3,1,3,3,3,1,1,1,1,1,1,1,4,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-025,溫泉里,6892,90.28,2.45,28307.62,160.22,50.2321532211259,46.1984910040627,15.2495647127104,28.163087637841,30.8618688334301,21.2855484619849,4.43993035403366,2,3,1,2,3,1,1,1,3,1,1,1,3,2,1,1,1,2,1,2,2,2,1,1
63000,臺北市,63000120,北投區,63000120-026,林泉里,3160,95.18,2.17,2041.83,161.79,49.3037974683544,43.1962025316456,14.4620253164557,28.7341772151899,30.8544303797468,22.5,3.4493670886076,3,1,2,3,3,2,2,2,1,1,2,3,4,3,1,2,2,1,2,2,1,2,2,1
63000,臺北市,63000120,北投區,63000120-027,中心里,6639,86.12,2.15,17740.76,165.71,54.2551589094743,43.9222774514234,14.5051965657479,28.3325802078626,32.3090826931767,21.0423256514535,3.8108148817593,3,3,2,3,3,2,2,2,1,1,1,3,2,3,1,1,2,2,2,2,2,1,1,1
63000,臺北市,63000120,北投區,63000120-028,中庸里,4460,94.08,2.57,43889.43,150.88,44.4170403587444,45.1345291479821,16.0986547085202,29.4394618834081,30.2242152466368,20.3811659192825,3.85650224215247,2,4,3,4,3,3,3,1,2,2,2,2,3,4,3,2,2,3,2,3,2,3,3,1
63000,臺北市,63000120,北投區,63000120-029,開明里,6795,91.79,2.57,17085.1,171.2,50.7873436350257,46.9315673289183,15.2759381898455,28.3590875643856,31.729212656365,20.8535688005887,3.78219278881531,2,3,1,2,3,1,1,1,3,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1
63000,臺北市,63000120,北投區,63000120-030,中和里,5120,92.12,2.63,28058.64,151.13,49.296875,45.37109375,16.26953125,26.9921875,31.30859375,20.56640625,4.86328125,2,2,1,2,3,3,3,1,1,1,2,2,3,4,1,3,1,1,2,3,2,2,1,1
63000,臺北市,63000120,北投區,63000120-031,智仁里,6402,91.85,2.78,59826.18,109.59,45.8294283036551,43.923773820681,18.5879412683536,29.70946579194,29.5688847235239,18.7910028116214,3.34270540456107,4,4,3,4,4,1,3,3,2,2,2,2,3,4,3,3,3,3,1,3,4,3,3,1
63000,臺北市,63000120,北投區,63000120-032,秀山里,3414,95.31,2.77,2933.38,167.62,42.3842999414177,42.9701230228471,15.5243116578793,27.5336848271822,30.7264206209725,21.4411247803163,4.77445811364968,1,1,2,1,1,4,4,4,1,3,3,2,1,1,4,4,4,1,2,4,3,1,2,3
63000,臺北市,63000120,北投區,63000120-033,文化里,4528,94.08,2.71,8975.26,86.37,52.363074204947,46.6872791519435,21.797703180212,26.2588339222615,31.0733215547703,16.2765017667845,4.59363957597173,1,3,1,3,2,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,2,1,1
63000,臺北市,63000120,北投區,63000120-034,豐年里,4827,95.82,2.84,7045.13,89.49,41.1228506318624,44.354671638699,20.1160140874249,29.0242386575513,30.4744147503625,17.1535114978247,3.23182100683654,1,1,5,1,1,4,4,4,5,3,3,2,1,1,4,4,4,5,4,1,1,1,5,3
63000,臺北市,63000120,北投區,63000120-035,稻香里,5671,98.84,2.56,5243.9,154.87,46.1646975842003,45.230118144948,15.4822782578029,28.8485275965438,31.9344031035091,19.5027332040205,4.23205783812379,1,1,1,1,1,4,3,1,3,3,3,1,2,1,1,1,1,1,4,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-036,桃源里,6278,94.67,2.69,5021.72,116.52,45.5559095253265,47.0532016565785,16.1516406498885,32.8926409684613,30.4396304555591,17.7126473399172,2.80344058617394,1,3,1,3,1,4,1,1,5,1,3,1,1,1,1,1,4,2,1,1,1,1,1,1
63000,臺北市,63000120,北投區,63000120-037,一德里,7865,96.04,2.76,2897.4,87.92,44.0813731722823,45.5562619198983,19.7457088366179,30.4767959313414,30.0699300699301,16.7959313413859,2.91163382072473,2,3,1,2,2,1,1,1,3,1,3,1,2,1,1,1,1,2,1,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-038,關渡里,11883,98.12,2.8,7208.31,125.14,44.2901624168981,44.8287469494235,17.5965665236052,29.8325338719179,28.7806109568291,19.5321046873685,4.25818396027939,2,3,1,2,2,1,4,1,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,2
63000,臺北市,63000120,北投區,63000120-039,泉源里,2432,111.66,2.83,477.28,213.46,37.4588815789474,44.8190789473684,13.8980263157895,28.3305921052632,31.4555921052632,21.7516447368421,4.56414473684211,1,5,5,5,1,5,4,4,5,4,3,4,5,5,4,4,4,5,4,5,3,4,4,3
63000,臺北市,63000120,北投區,63000120-040,湖山里,1696,107.59,2.42,455.19,292.81,39.2688679245283,46.875,11.7334905660377,25.5896226415094,30.5424528301887,24.9410377358491,7.19339622641509,5,1,4,5,5,5,4,5,4,4,3,5,4,1,2,4,5,1,5,2,5,4,4,4
63000,臺北市,63000120,北投區,63000120-041,大屯里,1263,109.8,2.99,283.44,151.92,35.6294536817102,46.7933491686461,17.735550277118,27.1575613618369,29.6912114014252,20.8234362628662,4.59224069675376,1,5,5,5,1,5,4,4,5,4,3,4,5,5,4,4,4,5,4,4,3,4,4,3
63000,臺北市,63000120,北投區,63000120-042,湖田里,996,120.84,2.59,60.82,228.75,33.5341365461847,50,12.5502008032129,28.0120481927711,32.1285140562249,21.9879518072289,5.32128514056225,5,5,4,5,5,5,5,5,5,4,3,5,5,5,5,5,5,4,5,5,3,5,4,3
65000,新北市,65000010,板橋區,65000010-001,留侯里,1643,90.38,2.43,39667.79,122.9,41.69202678028,40.7790626902009,17.5897748021911,27.7541083384054,30.6755934266586,20.3286670724285,3.65185636031649,4,4,1,1,3,2,3,3,1,2,3,2,3,3,3,2,2,3,2,4,2,4,2,5
65000,新北市,65000010,板橋區,65000010-002,流芳里,1557,88.5,2.44,33906.06,125,47.2061657032755,40.5266538214515,18.8182402055234,25.9473346178548,31.470777135517,18.5613359023764,5.20231213872832,4,4,1,1,3,2,3,3,1,1,3,2,3,3,3,2,2,3,2,4,2,2,1,1
65000,新北市,65000010,板橋區,65000010-003,赤松里,837,93.75,2.59,24637.21,108.15,48.626045400239,44.3249701314217,21.505376344086,25.089605734767,29.7491039426523,19.7132616487455,3.9426523297491,1,4,3,4,1,4,3,1,1,2,2,3,4,1,2,4,2,3,3,4,3,3,1,3
65000,新北市,65000010,板橋區,65000010-004,黃石里,1136,98.25,2.67,11258.67,98,39.612676056338,44.2781690140845,22.1830985915493,25.7042253521127,28.2570422535211,18.2218309859155,5.63380281690141,1,1,5,4,1,4,3,1,1,4,1,3,1,1,4,4,4,5,3,4,3,4,4,1
