COUNTY,TOWN,vote10,vote11,vote12,vote13,vote14,vote15,各鄉鎮市區教會個數,KMT得票率,大學畢業比例,曾經結婚比例,年齡中位數,所得中位數
臺中市,東區,0.735643863455359,0.680198182415417,0.611277031137658,0.4637558171366,0.328167958010497,0.33131669607596,8,0.519515699714979,0.2689,0.6419,40.2062,56.3
臺中市,新社區,0.785553892215569,0.726821502153961,0.630171449869549,0.442635017020885,0.26221928665786,0.284163413008285,0,0.570100143061517,0.1573,0.6806,42.9147,53.3
臺中市,大雅區,0.740509291766138,0.688921187116133,0.609974756411164,0.417040358744395,0.291748642946879,0.319597679284763,1,0.55941958984886,0.2341,0.6443,36.9755,57.2
臺中市,大安區,0.775155686660112,0.694992244626634,0.597066340704523,0.449362258803009,0.277678171223667,0.298666367813516,0,0.553072625698324,0.1627,0.6714,41,51.2
臺中市,石岡區,0.775268367489196,0.692935547424712,0.604099396321775,0.42612064194798,0.265486725663717,0.298176162872897,0,0.581204871214571,0.1848,0.6597,42.4398,52.1
臺南市,南化區,0.78631995477671,0.704861111111111,0.60419091967404,0.48271922307912,0.287230905337659,0.311373707533235,1,0.403585008147746,0.1391,0.719,48,52.1
臺南市,南區,0.726736060026482,0.680720674297913,0.637172851741732,0.540161932913507,0.331576652575307,0.342296621723981,5,0.323620811667333,0.2595,0.6315,42.3619,55.4
臺南市,東區,0.695347277273005,0.66229347091702,0.630214357788005,0.48239319605647,0.34669532910024,0.367873201997367,26,0.399151660132456,0.3809,0.6356,40.7499,69.7
臺南市,仁德區,0.742460223224887,0.693505712567649,0.638679669917479,0.497161394971614,0.320582095050964,0.334136322925353,2,0.311379126987963,0.2563,0.6616,40.6964,59.3
臺南市,關廟區,0.755397070161912,0.686044990844886,0.620721013316012,0.535123966942149,0.309798657718121,0.333738027789019,0,0.251191543579822,0.1883,0.6718,43.5736,53.9
臺南市,龍崎區,0.793588301462317,0.724418604651163,0.633810888252149,0.512835139760411,0.290438965724594,0.293583535108959,0,0.236033519553073,0.1135,0.7555,53,51.8
臺南市,中西區,0.707014312030608,0.659020618556701,0.623045361948756,0.544299831971065,0.35087260034904,0.362537413186877,10,0.342671025907762,0.3413,0.645,43,61.6
臺南市,北區,0.709635638569822,0.670750831480811,0.630063378341141,0.506264757079089,0.349553493258624,0.360555129367459,9,0.367821229050279,0.3237,0.6417,41.1751,64.4
臺南市,安平區,0.697248042157652,0.658549862098998,0.620714753621079,0.502212146696406,0.348343685300207,0.359892536434565,1,0.361732757492475,0.3039,0.6336,40,64.6
臺南市,西港區,0.75517276526348,0.678582402949913,0.611498257839721,0.568132303426421,0.323403365736386,0.339732888146912,0,0.251381795284405,0.1999,0.6625,42.6062,52.9
臺南市,七股區,0.783040241665768,0.724634494888425,0.660464098073555,0.59020336759239,0.306199270674038,0.321108490566038,0,0.240690012586067,0.1393,0.6932,46.5186,50.7
臺南市,麻豆區,0.729291390007619,0.662582781456954,0.604417000445038,0.613970003709789,0.342808607021518,0.376599738353905,1,0.227281902224375,0.2416,0.6761,43,58.1
臺南市,大內區,0.795821934842079,0.717662007623888,0.630451415455241,0.571534287123828,0.288162828066417,0.315039009954264,0,0.280418882978723,0.132,0.7156,49.2286,51.7
臺南市,官田區,0.743935309973046,0.679770114942529,0.610027535566774,0.59795305373234,0.366039533222196,0.364413825870056,1,0.248639564660691,0.2064,0.6774,44,56.3
臺南市,後壁區,0.767703862660944,0.702045328911001,0.626770616009663,0.585543421736869,0.315188559566371,0.34,0,0.275351177580544,0.1708,0.7056,49,56
臺南市,東山區,0.77645866512234,0.707291666666667,0.623239958500074,0.55949070686375,0.301791092090664,0.331956141744796,0,0.326128638661321,0.134,0.7108,48.8694,52.8
臺南市,下營區,0.757834461218116,0.705045140732873,0.627874489576617,0.591171617161716,0.328064551785122,0.346408158691023,1,0.283339601353892,0.1914,0.6947,46,56.3
臺南市,六甲區,0.708578542326845,0.668951097688466,0.579651162790698,0.571460079400088,0.335771590372817,0.379195824931799,0,0.255947240323467,0.212,0.6731,43.5436,57
臺南市,白河區,0.760755508919203,0.68632603406326,0.6117624261215,0.585259038389862,0.322947325687608,0.35143059346881,0,0.295389048991354,0.1546,0.6952,48.4937,53.3
臺南市,鹽水區,0.755145631067961,0.684361691591562,0.613730518840008,0.574504249291785,0.321432225063939,0.357412124299542,0,0.269478101942733,0.1898,0.6777,45,55.3
臺南市,永康區,0.716176440941072,0.671447949143621,0.617878867489845,0.49112564222326,0.340628367736052,0.352154914772142,4,0.341502392764631,0.2883,0.6457,38.8631,61.9
臺南市,左鎮區,0.829481253210067,0.743883394065591,0.665295629820052,0.561731694281133,0.254700854700855,0.286941580756014,0,0.310105680317041,0.0998,0.7383,53.5595,50.6
臺南市,安南區,0.726606184039993,0.674026605493149,0.621555976284191,0.538161248212843,0.334799123075354,0.347316604026676,0,0.283965840534812,0.2441,0.6413,38.0657,56.9
臺南市,學甲區,0.76491395793499,0.692769335011132,0.614270541662644,0.584325302352157,0.307954659444277,0.334395856160972,0,0.271639690358902,0.2011,0.6665,44.2163,54.6
臺南市,新營區,0.723682964552887,0.675034509325543,0.611798165723964,0.492318808708492,0.326212452300969,0.351307560193137,5,0.361337871382143,0.3002,0.6503,41,63.6
臺南市,柳營區,0.766329966329966,0.69835653960283,0.625769669327252,0.556473214285714,0.308849662362279,0.336694021101993,0,0.286797819388481,0.1989,0.6798,45.8282,57.5
臺南市,新化區,0.746942131770994,0.693920988423402,0.626330768419943,0.51883859408758,0.320179659929419,0.351207443661593,1,0.311017331093539,0.2291,0.658,42,55.5
臺南市,佳里區,0.746437193365003,0.693382002856689,0.629670721559615,0.54791374747003,0.321528086257723,0.343465290655487,1,0.284545031778019,0.253,0.6612,41,57.5
臺南市,將軍區,0.737980472129527,0.726290667001633,0.661210704078982,0.601189738505391,0.29563224588838,0.290412099347856,0,0.252517868745939,0.1424,0.6947,47.9475,50.6
臺南市,北門區,0.794997547817558,0.716920009967605,0.643335815338794,0.560993425858291,0.322387281730519,0.298480083857442,1,0.280442253100254,0.1439,0.7056,47,52.2
臺南市,楠西區,0.794435440302539,0.726500411071526,0.626178591236828,0.448491437890731,0.253914033589525,0.28115286804182,0,0.471651746533263,0.1309,0.7071,49,50.6
臺南市,善化區,0.713864454218313,0.670759823576584,0.62143977335964,0.545459173284463,0.351334477914781,0.369779446269357,0,0.283129584352078,0.2966,0.683,39,70
臺南市,新市區,0.733972741039879,0.684716599190283,0.615653611393693,0.551070997266891,0.324452840020844,0.349983718658417,0,0.26281716612718,0.2667,0.6636,38.7462,59.8
臺南市,山上區,0.767625899280576,0.684362585771036,0.614285714285714,0.57577955039884,0.325439266615737,0.351382052252935,0,0.295697646779178,0.176,0.6866,46.0543,53.1
臺南市,玉井區,0.785934819897084,0.743696748391584,0.634720992028344,0.469512195121951,0.278318903318903,0.300378856215046,0,0.409859490354846,0.1631,0.6927,48.1481,53.6
臺南市,安定區,0.75090895599911,0.699223659889094,0.632847740885898,0.55660022564874,0.312611012433393,0.340798365550841,0,0.277213860693035,0.2081,0.6684,41,56.3
臺南市,歸仁區,0.727897312152289,0.674650088327218,0.623602526429561,0.530126582278481,0.345119590764551,0.347820030644937,0,0.254017000274198,0.2454,0.6536,39.4093,59
桃園市,桃園區,0.696269280278223,0.648766772293616,0.592146510476819,0.432742075529144,0.345210982295112,0.361432491139819,12,0.374724538188908,0.3044,0.6527,38.1509,69.3
桃園市,大溪區,0.749444556655221,0.684126094927684,0.601962337430054,0.452546442562871,0.307197510050577,0.320150610231109,3,0.334546426515338,0.2102,0.6605,39,57.4
桃園市,中壢區,0.724656538659915,0.67841175093633,0.614462371923213,0.38617984202509,0.316003013280977,0.329344898019597,15,0.449914512465869,0.2925,0.6595,38,66.8
桃園市,大園區,0.737578159892809,0.672155017921147,0.581636659375175,0.466832945660399,0.319482734119653,0.326151390788874,3,0.302109208175361,0.2127,0.6618,37.3794,60.9
桃園市,龜山區,0.707438778266881,0.654416464272018,0.586765980672296,0.453725001597342,0.340690481588237,0.362403414050629,1,0.362785722023616,0.2552,0.6579,38,64.4
桃園市,觀音區,0.745117732395938,0.675645342312009,0.577172601086301,0.463914839766256,0.308126669210225,0.324153757888698,1,0.291538306509659,0.19,0.6597,37.9009,59.1
桃園市,復興區,0.857703081232493,0.774018691588785,0.660522851231898,0.368345910666939,0.192361249254028,0.195820895522388,0,0.411088011088011,0.098,0.6911,38.5192,57
桃園市,蘆竹區,0.716393008061624,0.670134753995613,0.602602131299339,0.442973796850568,0.331062822788251,0.347203187250996,2,0.329443202268637,0.2724,0.6694,37,72.1
桃園市,新屋區,0.767734657039711,0.692454372105693,0.581966838715571,0.443214672930972,0.280034969861501,0.296529384544193,2,0.313256306829835,0.1885,0.6792,41.23,57.8
桃園市,龍潭區,0.759405734997074,0.703602214991152,0.646403685793702,0.364107963246554,0.287086693159458,0.300108300456409,9,0.449177423852248,0.2638,0.6627,38.8536,63.1
桃園市,八德區,0.729643726212017,0.674220856587446,0.599561038371301,0.421877342929975,0.319861095268874,0.332665787872642,3,0.379365460756558,0.2407,0.66,37.9495,60.8
桃園市,平鎮區,0.738376325367938,0.691251471165163,0.613263968103366,0.390022507219297,0.310871124145091,0.319829674610205,4,0.419073209651239,0.2698,0.6561,37.1218,64.2
桃園市,楊梅區,0.756477519198077,0.698791807867983,0.623917274577681,0.37146865539393,0.289311362078727,0.314487789689071,6,0.411930775171226,0.2561,0.665,37.3284,63.2
