"","COUNTY_ID","COUNTY","TOWN_ID","TOWN","V_ID","VILLAGE","H_CNT","P_CNT","M_CNT","F_CNT","INFO_TIME","M_F_RAT","P_H_CNT","P_DEN","DEPENDENCY_RAT","A0A14_A15A65_RAT","A65UP_A15A64_RAT","A65_A0A14_RAT","COLLEGE_COUNT","COLLEGE_RATE","MARRIAGED_COUNT","MARRIAGED_RATE","A0_A19_COUNT","A20_A39_COUNT","A40_A59_COUNT","A60_A79_COUNT","A80up_COUNT","A0_A19_COUNT_RATE","A20_A39_COUNT_RATE","A40_A59_COUNT_RATE","A60_A79_COUNT_RATE","A80up_COUNT_RATE","FLD04"
"756","65000","新北市","65000030","中和區","65000030-055","積穗里","3462","8513","4127","4386","107Y06M","94.09","2.46","47653.17","30.95","15.32","15.63","102.01",3749,44.038529308117,3896,45.7653001292141,1446,2569,2844,1488,166,16.9857864442617,30.1773757782215,33.407729355104,17.4791495360038,1.94995888640902,"667"
"757","65000","新北市","65000030","中和區","65000030-056","民享里","937","2584","1272","1312","107Y06M","96.95","2.76","69467.97","29.26","12.56","16.71","133.07",1067,41.2925696594427,1189,46.0139318885449,369,904,696,577,38,14.2801857585139,34.984520123839,26.9349845201238,22.3297213622291,1.47058823529412,"564"
"758","65000","新北市","65000030","中和區","65000030-057","員山里","2793","6946","3387","3559","107Y06M","95.17","2.49","23363.92","40.49","25.08","15.41","61.45",2880,41.4627123524331,3033,43.6654189461561,1552,2028,2168,1082,116,22.3437949899223,29.1966599481716,31.2122084653038,15.5773106824071,1.67002591419522,"649"
"759","65000","新北市","65000030","中和區","65000030-058","嘉穗里","1025","2932","1458","1474","107Y06M","98.91","2.86","15250.26","30.83","13.88","16.96","122.19",1158,39.4952251023192,1271,43.3492496589359,460,965,891,559,57,15.6889495225102,32.912687585266,30.3888130968622,19.0654843110505,1.94406548431105,"571"
"760","65000","新北市","65000030","中和區","65000030-059","文元里","2029","5431","2651","2780","107Y06M","95.36","2.68","55182.99","36.66","15.27","21.39","140.03",2057,37.875161112134,2398,44.1539311360707,796,1779,1512,1237,107,14.656600994292,32.7563984533235,27.8401767630271,22.7766525501749,1.97017123918247,"574"
"761","65000","新北市","65000030","中和區","65000030-060","嘉新里","1477","4202","2091","2111","107Y06M","99.05","2.84","18792.57","32.76","14.57","18.2","124.95",1497,35.6258924321752,1763,41.9562113279391,701,1283,1337,783,98,16.6825321275583,30.5330794859591,31.8181818181818,18.6339838172299,2.33222275107092,"567"
"762","65000","新北市","65000030","中和區","65000030-061","民安里","1892","5196","2589","2607","107Y06M","99.31","2.75","47564.56","33.88","17.21","16.67","96.86",1986,38.2217090069284,2294,44.1493456505004,938,1585,1616,973,84,18.0523479599692,30.504234026174,31.1008468052348,18.7259430331024,1.61662817551963,"600"
"763","65000","新北市","65000030","中和區","65000030-062","安穗里","1840","4771","2309","2462","107Y06M","93.79","2.59","64411.17","30.96","15.48","15.48","100.",1865,39.0903374554601,2099,43.9949696080486,803,1483,1559,831,95,16.8308530706351,31.0836302661916,32.6765877174597,17.4177321316286,1.9911968140851,"613"
"764","65000","新北市","65000030","中和區","65000030-063","瑞穗里","989","2525","1174","1351","107Y06M","86.9","2.55","32282.4","37.9","16.93","20.97","123.87",1094,43.3267326732673,1065,42.1782178217822,436,750,761,504,74,17.2673267326733,29.7029702970297,30.1386138613861,19.960396039604,2.93069306930693,"621"
"765","65000","新北市","65000030","中和區","65000030-064","明穗里","1673","4683","2335","2348","107Y06M","99.45","2.8","13053.84","32.7","15.7","17.","108.3",2129,45.462310484732,2159,46.1029254751228,753,1589,1306,954,81,16.0794362588085,33.9312406576981,27.8881059150117,20.3715566944266,1.72966047405509,"629"
"766","65000","新北市","65000030","中和區","65000030-065","清穗里","1252","3285","1653","1632","107Y06M","101.29","2.62","23657.09","37.22","15.29","21.93","143.44",1221,37.1689497716895,1483,45.144596651446,535,982,1011,665,92,16.2861491628615,29.8934550989346,30.7762557077626,20.2435312024353,2.80060882800609,"606"
"767","65000","新北市","65000030","中和區","65000030-066","自強里","1920","5187","2577","2610","107Y06M","98.74","2.7","33167.51","30.03","14.64","15.39","105.14",2034,39.2134181607866,2320,44.7272026219395,869,1680,1540,1011,87,16.7534220165799,32.3886639676113,29.6896086369771,19.491035280509,1.67727009832273,"596"
"768","65000","新北市","65000030","中和區","65000030-067","德穗里","1779","4710","2300","2410","107Y06M","95.44","2.65","45611.25","38.37","14.69","23.68","161.2",2077,44.0976645435244,2093,44.4373673036093,718,1407,1417,1009,159,15.244161358811,29.8726114649682,30.0849256900212,21.4225053078556,3.37579617834395,"588"
"769","65000","新北市","65000030","中和區","65000030-068","民生里","1767","4284","2045","2239","107Y06M","91.34","2.42","71210.11","31.49","10.99","20.5","186.59",1843,43.0205415499533,2009,46.8954248366013,550,1314,1407,930,83,12.8384687208217,30.672268907563,32.843137254902,21.7086834733894,1.937441643324,"665"
"770","65000","新北市","65000030","中和區","65000030-069","國光里","1508","4025","1962","2063","107Y06M","95.1","2.67","72795.34","31.06","13.29","17.78","133.82",1720,42.7329192546584,1836,45.6149068322981,587,1337,1240,787,74,14.583850931677,33.2173913043478,30.8074534161491,19.5527950310559,1.83850931677019,"617"
"771","65000","新北市","65000030","中和區","65000030-070","壽德里","1828","4768","2263","2505","107Y06M","90.34","2.61","53692.48","39.91","19.19","20.72","107.95",2048,42.9530201342282,1974,41.4010067114094,937,1207,1589,842,193,19.6518456375839,25.3145973154362,33.3263422818792,17.6593959731544,4.04781879194631,"689"
"772","65000","新北市","65000030","中和區","65000030-071","明德里","1552","4140","2050","2090","107Y06M","98.09","2.67","45139.34","42.81","19.97","22.84","114.34",1438,34.7342995169082,1804,43.5748792270531,779,1210,1178,892,81,18.8164251207729,29.2270531400966,28.4541062801932,21.5458937198068,1.95652173913044,"577"
"773","65000","新北市","65000030","中和區","65000030-072","秀水里","1577","3850","1863","1987","107Y06M","93.76","2.44","44976.64","44.74","15.11","29.62","196.02",1512,39.2727272727273,1733,45.012987012987,552,1046,1167,932,153,14.3376623376623,27.1688311688312,30.3116883116883,24.2077922077922,3.97402597402597,"560"
"774","65000","新北市","65000030","中和區","65000030-073","德行里","2826","6890","3315","3575","107Y06M","92.73","2.44","41125.","32.19","18.21","13.99","76.82",3581,51.9738751814223,3214,46.6473149492017,1303,2083,2288,1085,131,18.911465892598,30.2322206095791,33.2075471698113,15.7474600870827,1.90130624092888,"796"
"775","65000","新北市","65000030","中和區","65000030-074","宜安里","824","1888","912","976","107Y06M","93.44","2.29","32434.29","35.24","10.32","24.93","241.67",952,50.4237288135593,850,45.021186440678,244,508,640,430,66,12.9237288135593,26.9067796610169,33.8983050847458,22.7754237288136,3.49576271186441,"661"
"776","65000","新北市","65000030","中和區","65000030-075","安順里","1950","4426","2079","2347","107Y06M","88.58","2.27","48503.05","34.41","11.11","23.29","209.56",2224,50.2485314053321,2025,45.7523723452327,580,1172,1530,997,147,13.1043831902395,26.4798915499322,34.5684591052869,22.5259828287393,3.32128332580208,"656"
"777","65000","新北市","65000030","中和區","65000030-076","秀義里","1100","2743","1374","1369","107Y06M","100.37","2.49","53720.06","36.6","13.65","22.96","168.25",1220,44.476850164054,1213,44.2216551221291,409,808,842,601,83,14.9106817353263,29.4567991250456,30.6963179001094,21.9103171709807,3.0258840685381,"627"
"778","65000","新北市","65000030","中和區","65000030-077","秀士里","1079","2536","1239","1297","107Y06M","95.53","2.35","25422.03","37.9","11.85","26.05","219.72",1127,44.4400630914826,1068,42.1135646687697,338,712,816,569,101,13.3280757097792,28.0757097791798,32.1766561514196,22.4369085173502,3.98264984227129,"638"
"779","65000","新北市","65000030","中和區","65000030-078","興南里","1276","3225","1553","1672","107Y06M","92.88","2.53","43475.33","39.25","13.08","26.17","200.",1261,39.1007751937984,1364,42.2945736434109,432,892,1008,751,142,13.3953488372093,27.6589147286822,31.2558139534884,23.2868217054264,4.4031007751938,"549"
"780","65000","新北市","65000030","中和區","65000030-079","景本里","894","2206","1060","1146","107Y06M","92.5","2.47","55955.76","42.6","13.32","29.28","219.9",900,40.7978241160471,953,43.2003626473255,289,622,672,517,106,13.1006346328196,28.195829555757,30.4623753399819,23.4360834088849,4.80507706255666,"588"
"781","65000","新北市","65000030","中和區","65000030-080","福南里","1571","4423","2086","2337","107Y06M","89.26","2.82","58683.83","30.43","13.03","17.4","133.48",1859,42.030296179064,1860,42.0529052679177,698,1268,1500,846,111,15.781144019896,28.6683246665159,33.9136332805788,19.1272891702464,2.50960886276283,"579"
"782","65000","新北市","65000030","中和區","65000030-081","中興里","2805","7184","3452","3732","107Y06M","92.5","2.56","19375.68","33.66","19.03","14.62","76.83",3524,49.0534521158129,3219,44.8079064587973,1415,2069,2426,1120,154,19.6965478841871,28.8001113585746,33.7694877505568,15.5902004454343,2.14365256124722,"776"
"783","65000","新北市","65000030","中和區","65000030-082","吉興里","1295","3115","1452","1663","107Y06M","87.31","2.41","51916.67","32.05","16.36","15.68","95.85",1564,50.2086677367576,1418,45.5216693418941,521,890,1092,537,75,16.7255216693419,28.5714285714286,35.0561797752809,17.239165329053,2.40770465489567,"695"
"784","65000","新北市","65000030","中和區","65000030-083","中山里","1102","2910","1419","1491","107Y06M","95.17","2.64","53270.36","39.57","18.56","21.01","113.18",1132,38.9003436426117,1289,44.2955326460481,534,801,888,609,78,18.3505154639175,27.5257731958763,30.5154639175258,20.9278350515464,2.68041237113402,"636"
"785","65000","新北市","65000030","中和區","65000030-084","碧河里","1766","4449","2171","2278","107Y06M","95.3","2.52","9004.91","35.39","18.5","16.89","91.28",1893,42.5488873904248,1981,44.5268599685323,832,1247,1511,768,91,18.7008316475613,28.028770510227,33.9626882445493,17.2623061362104,2.04540346145201,"658"
"786","65000","新北市","65000030","中和區","65000030-085","錦中里","1634","4515","2200","2315","107Y06M","95.03","2.76","12641.85","34.5","17.43","17.07","97.95",1775,39.3133997785161,1892,41.9047619047619,821,1440,1346,811,97,18.1838316722038,31.8936877076412,29.811738648948,17.9623477297896,2.1483942414175,"579"
"787","65000","新北市","65000030","中和區","65000030-086","錦盛里","1458","4077","1991","2086","107Y06M","95.45","2.8","34067.83","32.33","15.09","17.23","114.19",1565,38.3860681873927,1691,41.476575913662,676,1320,1210,786,85,16.5808192298259,32.3767476085357,29.6786853078244,19.2788815305372,2.08486632327692,"553"
"788","65000","新北市","65000030","中和區","65000030-087","民有里","1110","2882","1425","1457","107Y06M","97.8","2.6","28571.15","35.75","13.75","22.","159.93",1100,38.1679389312977,1311,45.4892435808466,436,907,826,648,65,15.1283830673144,31.47120055517,28.6606523247745,22.4843858431645,2.25537820957668,"573"
"789","65000","新北市","65000030","中和區","65000030-088","員富里","1399","3589","1807","1782","107Y06M","101.4","2.57","21097.62","30.75","15.05","15.7","104.36",1283,35.7481192532739,1536,42.7974366118696,597,1165,1135,625,67,16.634159933129,32.4602953468933,31.6244079130677,17.4143215380329,1.86681526887712,"581"
"790","65000","新北市","65000030","中和區","65000030-089","嘉慶里","1666","4557","2256","2301","107Y06M","98.04","2.74","18765.75","31.63","15.28","16.35","106.99",1694,37.173579109063,1947,42.7254772876893,788,1435,1403,846,85,17.2920781215712,31.4900153609831,30.787798990564,18.5648452929559,1.86526223392583,"593"
"791","65000","新北市","65000030","中和區","65000030-090","冠穗里","1294","3471","1764","1707","107Y06M","103.34","2.68","56882.06","28.89","11.7","17.19","146.98",1612,46.4419475655431,1596,45.980985306828,446,1230,977,769,49,12.8493229616825,35.4364736387208,28.1475079227888,22.1549985594929,1.41169691731489,"596"
"792","65000","新北市","65000030","中和區","65000030-091","國華里","1305","3459","1705","1754","107Y06M","97.21","2.65","71585.26","30.38","15.45","14.93","96.59",1345,38.8840705406187,1532,44.2902572997976,568,1128,1064,651,48,16.4209309048858,32.6105810928014,30.7603353570396,18.8204683434519,1.38768430182134,"607"
"793","65000","新北市","65000030","中和區","65000030-092","正南里","1365","3682","1844","1838","107Y06M","100.33","2.7","58793.47","36.37","12.89","23.48","182.18",1406,38.1857686040196,1583,42.992938620315,542,998,1221,805,116,14.7202607278653,27.1048343291689,33.1613253666486,21.8631178707224,3.15046170559479,"534"
"794","65000","新北市","65000030","中和區","65000030-093","正行里","1260","3082","1467","1615","107Y06M","90.84","2.45","44000.29","32.1","15.69","16.42","104.64",1414,45.879299156392,1347,43.7053861129137,524,922,1056,511,69,17.0019467878001,29.9156391953277,34.2634652822842,16.5801427644387,2.23880597014925,"654"
"795","65000","新北市","65000040","永和區","65000040-001","福林里","1456","3574","1726","1848","107Y06M","93.4","2.45","56192.32","46.24","17.14","29.09","169.69",1790,50.0839395635143,1522,42.5853385562395,589,890,1104,825,166,16.4801343033016,24.9020705092334,30.8897593732513,23.0833799664242,4.64465584778959,"625"
"796","65000","新北市","65000040","永和區","65000040-002","文化里","1218","2909","1382","1527","107Y06M","90.5","2.39","37660.86","39.99","14.2","25.79","181.69",1387,47.6796149879684,1309,44.9982811962874,432,773,944,635,125,14.8504640770024,26.5727053970437,32.4510140941904,21.8288071502234,4.29700928154005,"674"
"797","65000","新北市","65000040","永和區","65000040-003","豫溪里","2665","4928","2551","2377","107Y06M","107.32","1.85","60235.66","39.41","10.18","29.22","286.94",2307,46.8141233766234,1786,36.2418831168831,547,1099,1766,1234,282,11.0998376623377,22.3011363636364,35.836038961039,25.0405844155844,5.7224025974026,"658"
"798","65000","新北市","65000040","永和區","65000040-004","光明里","1318","3152","1419","1733","107Y06M","81.88","2.39","54461.26","40.59","15.34","25.25","164.53",1724,54.6954314720812,1364,43.2741116751269,497,866,943,687,159,15.7677664974619,27.4746192893401,29.9175126903553,21.7956852791878,5.04441624365482,"710"
"799","65000","新北市","65000040","永和區","65000040-005","仁愛里","1168","2779","1321","1458","107Y06M","90.6","2.38","54973.1","34.71","12.8","21.91","171.21",1428,51.3853904282116,1184,42.6052536883771,408,765,930,573,103,14.6815401223462,27.5278877293991,33.4652752788773,20.6189276718244,3.70636919755308,"679"
"800","65000","新北市","65000040","永和區","65000040-006","永貞里","1449","3577","1680","1897","107Y06M","88.56","2.47","46781.41","46.66","17.14","29.52","172.25",1844,51.551579535924,1573,43.9753983785295,607,888,1071,857,154,16.9695275370422,24.8252725747833,29.9412915851272,23.9586245457087,4.30528375733855,"693"
"801","65000","新北市","65000040","永和區","65000040-007","永福里","1150","2860","1383","1477","107Y06M","93.64","2.49","57711.32","44.01","15.36","28.65","186.56",1516,53.006993006993,1268,44.3356643356643,441,753,854,673,139,15.4195804195804,26.3286713286713,29.8601398601399,23.5314685314685,4.86013986013986,"685"
"802","65000","新北市","65000040","永和區","65000040-008","民治里","1222","3020","1353","1667","107Y06M","81.16","2.47","42582.59","48.11","18.83","29.28","155.47",1425,47.1854304635762,1278,42.317880794702,520,787,902,688,123,17.2185430463576,26.0596026490066,29.8675496688742,22.7814569536424,4.07284768211921,"631"
"803","65000","新北市","65000040","永和區","65000040-009","永成里","435","1017","502","515","107Y06M","97.48","2.34","3286.72","45.91","12.2","33.72","276.47",315,30.9734513274336,397,39.0363815142576,134,250,324,239,70,13.1760078662734,24.5821042281219,31.858407079646,23.5004916420846,6.88298918387414,"519"
"804","65000","新北市","65000040","永和區","65000040-010","忠義里","309","861","439","422","107Y06M","104.03","2.79","15136.6","39.55","13.94","25.61","183.72",276,32.0557491289199,353,40.9988385598142,134,201,309,178,39,15.5632984901278,23.3449477351916,35.8885017421603,20.6736353077816,4.52961672473868,"605"
"805","65000","新北市","65000040","永和區","65000040-011","永元里","1957","4985","2294","2691","107Y06M","85.25","2.55","62914.12","43.78","19.07","24.72","129.65",2406,48.2647943831495,2211,44.3530591775326,910,1307,1510,1101,157,18.2547642928786,26.2186559679037,30.2908726178536,22.086258776329,3.1494483450351,"679"
"806","65000","新北市","65000040","永和區","65000040-012","秀林里","1521","3957","1919","2038","107Y06M","94.16","2.6","48583.74","43.79","21.11","22.67","107.4",1874,47.3591104371999,1726,43.6189032095022,780,1096,1144,808,129,19.7119029567854,27.6977508213293,28.9107910032853,20.4195097295931,3.26004548900682,"630"
"807","65000","新北市","65000040","永和區","65000040-013","保安里","2966","7543","3575","3968","107Y06M","90.1","2.54","28190.12","36.43","18.27","18.16","99.41",4083,54.129656635291,3464,45.9233726633965,1464,2059,2483,1341,196,19.4087233196341,27.2968314994034,32.9179371602811,17.7780723849927,2.59843563568872,"792"
"808","65000","新北市","65000040","永和區","65000040-014","中溪里","2088","5268","2610","2658","107Y06M","98.19","2.52","57439.43","34.97","14.5","20.47","141.17",2557,48.538344722855,2315,43.9445709946849,876,1457,1739,1005,191,16.628701594533,27.6575550493546,33.0106302201974,19.0774487471526,3.62566438876234,"667"
"809","65000","新北市","65000040","永和區","65000040-015","永安里","1807","4275","1990","2285","107Y06M","87.09","2.37","77731.51","37.11","15.36","21.74","141.54",2414,56.4678362573099,1928,45.0994152046784,734,1102,1420,871,148,17.1695906432749,25.7777777777778,33.2163742690058,20.374269005848,3.46198830409357,"760"
"810","65000","新北市","65000040","永和區","65000040-016","民族里","1923","4927","2326","2601","107Y06M","89.43","2.56","61038.16","45.34","20.44","24.9","121.79",2443,49.583925309519,2223,45.1187335092348,956,1290,1464,1026,191,19.4032880048711,26.1822610107571,29.7138217982545,20.8240308504161,3.87659833570124,"712"
"811","65000","新北市","65000040","永和區","65000040-017","民權里","1748","4756","2283","2473","107Y06M","92.32","2.72","41496.17","42.87","20.64","22.23","107.71",2407,50.609756097561,2119,44.5542472666106,969,1270,1419,962,136,20.3742640874685,26.7031118587048,29.8359966358284,20.2270815811606,2.85954583683768,"710"
"812","65000","新北市","65000040","永和區","65000040-018","中興里","1378","3143","1432","1711","107Y06M","83.69","2.28","49290.36","48.39","16.9","31.49","186.31",1584,50.3977091950366,1427,45.402481705377,502,755,972,767,147,15.9720012726694,24.02163538021,30.9258670060452,24.4034362074451,4.67706013363029,"679"
"813","65000","新北市","65000040","永和區","65000040-019","勵行里","571","1296","606","690","107Y06M","87.83","2.27","36754.49","41.64","14.1","27.54","195.35",582,44.9074074074074,547,42.2067901234568,188,363,388,288,69,14.5061728395062,28.0092592592593,29.9382716049383,22.2222222222222,5.32407407407407,"653"
"814","65000","新北市","65000040","永和區","65000040-020","秀朗里","1586","4159","2031","2128","107Y06M","95.44","2.62","50481.27","40.41","17.96","22.45","125.",1744,41.9331570088964,1786,42.9430151478721,732,1161,1231,929,106,17.6003847078625,27.9153642702573,29.5984611685501,22.3371002644867,2.54868958884347,"605"
"815","65000","新北市","65000040","永和區","65000040-021","秀成里","1191","3021","1480","1541","107Y06M","96.04","2.54","8671.04","41.17","14.95","26.21","175.31",1419,46.9712015888779,1326,43.8927507447865,462,848,907,696,108,15.2929493545184,28.0701754385965,30.0231711353856,23.038728897716,3.57497517378352,"660"
"816","65000","新北市","65000040","永和區","65000040-022","上溪里","929","2049","947","1102","107Y06M","85.93","2.21","41003.78","38.92","10.85","28.07","258.75",1023,49.9267935578331,842,41.0932162030259,261,545,664,458,121,12.7379209370425,26.5983406539775,32.4060517325525,22.3523670082967,5.9053196681308,"666"
"817","65000","新北市","65000040","永和區","65000040-023","竹林里","1550","3830","1824","2006","107Y06M","90.93","2.47","37479.94","44.86","16.","28.86","180.38",1920,50.1305483028721,1657,43.2637075718016,595,994,1206,852,183,15.5352480417755,25.9530026109661,31.4882506527415,22.2454308093995,4.77806788511749,"663"
"818","65000","新北市","65000040","永和區","65000040-024","雙和里","1713","4093","1866","2227","107Y06M","83.79","2.39","55492.29","40.27","17.79","22.48","126.4",2101,51.3315416564867,1771,43.2689958465673,742,1025,1375,820,131,18.1285120938187,25.0427559247496,33.5939408746641,20.0342047397997,3.20058636696799,"727"
"819","65000","新北市","65000040","永和區","65000040-025","安和里","1743","4057","1880","2177","107Y06M","86.36","2.33","52619.97","42.2","16.16","26.04","161.17",2170,53.4877988661573,1808,44.5649494700518,635,1034,1307,912,169,15.6519595760414,25.4868129159477,32.2159230958837,22.4796647769288,4.16563963519842,"717"
"820","65000","新北市","65000040","永和區","65000040-026","水源里","1667","4200","2011","2189","107Y06M","91.87","2.52","51332.82","42.13","16.92","25.21","149.",2180,51.9047619047619,1881,44.7857142857143,715,1114,1283,936,152,17.0238095238095,26.5238095238095,30.547619047619,22.2857142857143,3.61904761904762,"700"
"821","65000","新北市","65000040","永和區","65000040-027","協和里","1307","3047","1467","1580","107Y06M","92.85","2.33","44034.97","40.29","13.95","26.34","188.78",1387,45.5201837873318,1357,44.5356087955366,457,822,937,706,125,14.9983590416803,26.9773547751887,30.7515589104037,23.1703314735806,4.1023957991467,"621"
"822","65000","新北市","65000040","永和區","65000040-028","河堤里","1548","3470","1651","1819","107Y06M","90.76","2.24","21246.63","39.47","16.8","22.67","134.93",1870,53.8904899135447,1608,46.3400576368876,577,894,1189,683,127,16.628242074928,25.7636887608069,34.2651296829971,19.6829971181556,3.65994236311239,"811"
"823","65000","新北市","65000040","永和區","65000040-029","頂溪里","1084","2552","1203","1349","107Y06M","89.18","2.35","48083.81","40.14","13.56","26.58","195.95",1296,50.7836990595611,1163,45.5721003134796,347,683,807,590,125,13.5971786833856,26.7633228840125,31.6222570532915,23.1191222570533,4.89811912225705,"720"
"824","65000","新北市","65000040","永和區","65000040-030","潭墘里","1938","4777","2188","2589","107Y06M","84.51","2.46","43601.28","42.6","20.09","22.51","112.04",2590,54.2181285325518,2115,44.274649361524,937,1151,1611,908,170,19.6148210173749,24.0946200544275,33.7240946200544,19.0077454469332,3.55871886120996,"736"
"825","65000","新北市","65000040","永和區","65000040-031","潭安里","2010","5043","2432","2611","107Y06M","93.14","2.51","61660.17","42.94","18.76","24.18","128.85",2633,52.2109855244894,2206,43.7438032916914,924,1283,1642,1013,181,18.3224271267103,25.4412056315685,32.5599841364267,20.0872496529843,3.58913345231013,"705"
"826","65000","新北市","65000040","永和區","65000040-032","大新里","1215","2692","1236","1456","107Y06M","84.89","2.22","55760.39","44.03","15.3","28.73","187.76",1460,54.2347696879643,1253,46.5453194650817,417,644,913,605,113,15.4903417533432,23.9227340267459,33.9153046062407,22.4739970282318,4.19762258543834,"715"
"827","65000","新北市","65000040","永和區","65000040-033","保平里","1981","5041","2406","2635","107Y06M","91.31","2.54","62956.63","40.97","18.48","22.48","121.63",2477,49.1370759769887,2253,44.693513191827,924,1385,1526,1060,146,18.3296964887919,27.4747073993255,30.2717714739139,21.0275738940686,2.89625074390002,"691"
"828","65000","新北市","65000040","永和區","65000040-034","民本里","1617","4271","2008","2263","107Y06M","88.73","2.64","38866.85","42.08","23.19","18.9","81.49",2039,47.7405759775228,1918,44.9075158042613,929,1102,1381,774,85,21.7513462889253,25.8019199250761,32.3343479278857,18.1222196206977,1.99016623741513,"767"
"829","65000","新北市","65000040","永和區","65000040-035","民樂里","1969","5035","2457","2578","107Y06M","95.31","2.56","25107.84","41.47","18.8","22.67","120.63",2623,52.0953326713009,2317,46.0178748758689,933,1321,1589,1044,148,18.5302879841112,26.2363455809335,31.5590863952334,20.7348560079444,2.93942403177756,"771"
"830","65000","新北市","65000040","永和區","65000040-036","光復里","769","1789","819","970","107Y06M","84.43","2.33","32797.4","41.87","13.96","27.91","200.",911,50.9223029625489,750,41.9228619340414,250,475,561,415,88,13.9742873113471,26.5511458915595,31.3583007266629,23.1973169368362,4.91894913359419,"625"
"831","65000","新北市","65000040","永和區","65000040-037","復興里","1027","2435","1170","1265","107Y06M","92.49","2.37","45755.2","41.57","14.65","26.92","183.73",1276,52.4024640657084,1077,44.2299794661191,357,604,761,598,115,14.6611909650924,24.8049281314168,31.2525667351129,24.5585215605749,4.72279260780287,"688"
"832","65000","新北市","65000040","永和區","65000040-038","福和里","2320","5364","2521","2843","107Y06M","88.67","2.31","58167.78","39.61","16.4","23.22","141.59",3092,57.6435495898583,2447,45.6189410887397,900,1348,1751,1172,193,16.7785234899329,25.1304996271439,32.6435495898583,21.8493661446682,3.59806114839672,"746"
"833","65000","新北市","65000040","永和區","65000040-039","得和里","1844","4456","2088","2368","107Y06M","88.18","2.42","47776.3","42.18","15.99","26.2","163.87",2460,55.2064631956912,1964,44.0754039497307,717,1133,1442,963,201,16.0906642728905,25.4263913824057,32.3608617594255,21.6113105924596,4.51077199281867,"725"
"834","65000","新北市","65000040","永和區","65000040-040","智光里","1388","3554","1692","1862","107Y06M","90.87","2.56","40084.82","44.82","19.6","25.22","128.69",1500,42.2059651097355,1411,39.7017445132245,671,927,1049,765,142,18.8801350590884,26.0832864378165,29.5160382667417,21.5250422059651,3.99549803038829,"561"
"835","65000","新北市","65000040","永和區","65000040-041","新生里","361","877","450","427","107Y06M","105.39","2.43","10176.73","34.92","11.08","23.85","215.28",280,31.927023945268,321,36.6020524515393,120,213,323,180,41,13.6830102622577,24.2873432155074,36.830102622577,20.5245153933865,4.67502850627138,"656"
"836","65000","新北市","65000040","永和區","65000040-042","大同里","408","989","501","488","107Y06M","102.66","2.42","44094.7","43.13","16.06","27.06","168.47",302,30.535894843276,369,37.3104145601618,144,228,358,192,67,14.5601617795753,23.0535894843276,36.1981799797775,19.4135490394338,6.77451971688574,"542"
"837","65000","新北市","65000040","永和區","65000040-043","前溪里","985","2170","999","1171","107Y06M","85.31","2.2","44631.84","40.64","12.83","27.8","216.67",1114,51.3364055299539,997,45.9447004608295,306,544,702,518,100,14.1013824884793,25.0691244239631,32.3502304147465,23.8709677419355,4.60829493087558,"687"
"838","65000","新北市","65000040","永和區","65000040-044","和平里","2091","5041","2403","2638","107Y06M","91.09","2.41","49797.","41.13","16.97","24.16","142.41",2507,49.7321959928586,2234,44.3166038484428,858,1325,1603,1088,167,17.0204324538782,26.2844673675858,31.7992461813132,21.5830192422138,3.31283475500893,"676"
"839","65000","新北市","65000040","永和區","65000040-045","新?里",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698"
"840","65000","新北市","65000040","永和區","65000040-046","下溪里","1621","4176","2035","2141","107Y06M","95.05","2.58","56212.9","35.8","16.75","19.06","113.79",1863,44.6120689655172,1782,42.6724137931034,741,1155,1378,793,109,17.7442528735632,27.6580459770115,32.9980842911877,18.9894636015326,2.61015325670498,"673"
"841","65000","新北市","65000040","永和區","65000040-047","秀和里","2071","5184","2466","2718","107Y06M","90.73","2.5","30925.81","38.02","16.51","21.51","130.32",2698,52.0447530864197,2278,43.9429012345679,901,1410,1630,1090,153,17.3804012345679,27.1990740740741,31.4429012345679,21.0262345679012,2.95138888888889,"687"
"842","65000","新北市","65000040","永和區","65000040-048","河濱里","1339","3327","1620","1707","107Y06M","94.9","2.48","13307.15","40.26","16.4","23.86","145.5",1622,48.7526299969943,1418,42.6209798617373,563,870,1079,694,121,16.922152088969,26.1496844003607,32.4316200781485,20.8596333032762,3.63691012924557,"673"
"843","65000","新北市","65000040","永和區","65000040-049","民生里","1567","4282","2002","2280","107Y06M","87.81","2.73","73096.62","46.64","21.68","24.97","115.17",1888,44.091546006539,1852,43.2508173750584,867,1126,1263,895,131,20.2475478748248,26.2961233068659,29.4955628211116,20.901447921532,3.05931807566558,"643"
"844","65000","新北市","65000040","永和區","65000040-050","秀得里","1071","2824","1364","1460","107Y06M","93.42","2.64","68154.94","39.73","19.64","20.09","102.27",1318,46.671388101983,1259,44.5821529745042,553,796,815,589,71,19.5821529745043,28.1869688385269,28.8597733711048,20.856940509915,2.51416430594901,"650"
"845","65000","新北市","65000040","永和區","65000040-051","上林里","1506","3656","1757","1899","107Y06M","92.52","2.43","29364.05","45.72","18.06","27.66","153.2",1870,51.1487964989059,1549,42.3687089715536,642,886,1133,825,170,17.5601750547046,24.2341356673961,30.9901531728665,22.5656455142232,4.64989059080963,"704"
